idx,prompt,answer,pred,correct,latency_ms,flags,gating_enabled
284,Bob saw at the Mall on Monday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay,False
285,Alice saw at the Library on Wednesday. When was Alice at the Library?,Wednesday,Wednesday,1,0.0,pre_replay,False
286,Dave found at the Mall on Monday. What did Dave do?,found,found,1,0.0,pre_replay,False
287,Bob found at the Mall on Wednesday. When was Bob at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay,False
288,Alice helped at the Cafe on Wednesday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay,False
289,Alice saw at the Park on Wednesday. Who was at the Park?,Alice,Alice,1,0.0,pre_replay,False
290,Alice helped at the Mall on Thursday. What did Alice do?,helped,helped,1,0.0,pre_replay,False
291,Carol saw at the Library on Tuesday. What did Carol do?,saw,saw,1,0.0,pre_replay,False
292,Bob saw at the Park on Monday. When was Bob at the Park?,Monday,Monday,1,0.0,pre_replay,False
293,Dave saw at the Mall on Tuesday. Where was Dave?,the Mall,the Mall,1,0.0,pre_replay,False
294,Alice found at the Mall on Wednesday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay,False
295,Carol helped at the Library on Thursday. Where was Carol?,the Library,the Library,1,0.0,pre_replay,False
296,Bob found at the Park on Tuesday. When was Bob at the Park?,Tuesday,Tuesday,1,0.0,pre_replay,False
297,Alice saw at the Cafe on Tuesday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay,False
298,Dave saw at the Mall on Thursday. When was Dave at the Mall?,Thursday,Thursday,1,0.0,pre_replay,False
299,Alice saw at the Cafe on Tuesday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay,False
300,Carol met at the Cafe on Wednesday. Where was Carol?,the Cafe,the Cafe,1,0.0,pre_replay,False
301,Dave saw at the Cafe on Thursday. What did Dave do?,saw,saw,1,0.0,pre_replay,False
302,Alice helped at the Park on Tuesday. What did Alice do?,helped,helped,1,0.0,pre_replay,False
303,Dave met at the Library on Thursday. Where was Dave?,the Library,the Library,1,0.0,pre_replay,False
304,Alice met at the Cafe on Wednesday. What did Alice do?,met,met,1,0.0,pre_replay,False
305,Alice helped at the Cafe on Wednesday. When was Alice at the Cafe?,Wednesday,Wednesday,1,0.0,pre_replay,False
306,Bob found at the Library on Wednesday. When was Bob at the Library?,Wednesday,Wednesday,1,0.0,pre_replay,False
307,Carol found at the Cafe on Tuesday. Who was at the Cafe?,Carol,Carol,1,0.0,pre_replay,False
308,Alice met at the Cafe on Wednesday. When was Alice at the Cafe?,Wednesday,Wednesday,1,0.0,pre_replay,False
309,Alice found at the Park on Thursday. When was Alice at the Park?,Thursday,Thursday,1,0.0,pre_replay,False
310,Dave helped at the Cafe on Tuesday. What did Dave do?,helped,helped,1,0.0,pre_replay,False
311,Dave found at the Library on Monday. Who was at the Library?,Dave,Dave,1,0.0,pre_replay,False
312,Carol saw at the Park on Tuesday. When was Carol at the Park?,Tuesday,Tuesday,1,0.0,pre_replay,False
313,Carol saw at the Library on Thursday. Where was Carol?,the Library,the Library,1,0.0,pre_replay,False
314,Carol saw at the Park on Wednesday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay,False
315,Alice met at the Cafe on Wednesday. Where was Alice?,the Cafe,the Cafe,1,0.0,pre_replay,False
316,Dave helped at the Park on Tuesday. When was Dave at the Park?,Tuesday,Tuesday,1,0.0,pre_replay,False
317,Dave met at the Library on Tuesday. Who was at the Library?,Dave,Dave,1,0.0,pre_replay,False
318,Carol saw at the Library on Thursday. Who was at the Library?,Carol,Carol,1,0.0,pre_replay,False
319,Carol met at the Cafe on Monday. Who was at the Cafe?,Carol,Carol,1,0.0,pre_replay,False
320,Carol met at the Park on Tuesday. Where was Carol?,the Park,the Park,1,0.0,pre_replay,False
321,Dave helped at the Park on Thursday. Where was Dave?,the Park,the Park,1,0.0,pre_replay,False
322,Alice found at the Library on Wednesday. Who was at the Library?,Alice,Alice,1,0.0,pre_replay,False
323,Bob saw at the Mall on Wednesday. When was Bob at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay,False
324,Alice found at the Mall on Thursday. Who was at the Mall?,Alice,Alice,1,0.0,pre_replay,False
325,Bob met at the Park on Monday. What did Bob do?,met,met,1,0.0,pre_replay,False
326,Dave found at the Cafe on Wednesday. Who was at the Cafe?,Dave,Dave,1,0.0,pre_replay,False
327,Alice met at the Mall on Thursday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay,False
328,Dave found at the Cafe on Monday. When was Dave at the Cafe?,Monday,Monday,1,0.0,pre_replay,False
329,Bob saw at the Cafe on Tuesday. When was Bob at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay,False
330,Alice helped at the Mall on Wednesday. When was Alice at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay,False
331,Dave met at the Cafe on Monday. Who was at the Cafe?,Dave,Dave,1,0.0,pre_replay,False
332,Bob saw at the Park on Wednesday. What did Bob do?,saw,saw,1,0.0,pre_replay,False
333,Carol found at the Cafe on Monday. What did Carol do?,found,found,1,0.0,pre_replay,False
334,Bob found at the Mall on Thursday. When was Bob at the Mall?,Thursday,Thursday,1,0.0,pre_replay,False
335,Bob saw at the Library on Tuesday. What did Bob do?,saw,saw,1,0.0,pre_replay,False
336,Bob helped at the Park on Wednesday. Where was Bob?,the Park,the Park,1,0.0,pre_replay,False
337,Dave helped at the Cafe on Monday. What did Dave do?,helped,helped,1,0.0,pre_replay,False
338,Alice found at the Library on Wednesday. Who was at the Library?,Alice,Alice,1,0.0,pre_replay,False
339,Bob saw at the Mall on Thursday. What did Bob do?,saw,saw,1,0.0,pre_replay,False
340,Carol saw at the Cafe on Monday. Where was Carol?,the Cafe,the Cafe,1,0.0,pre_replay,False
341,Carol found at the Park on Thursday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay,False
342,Bob found at the Cafe on Thursday. Who was at the Cafe?,Bob,Bob,1,0.0,pre_replay,False
343,Alice saw at the Mall on Monday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay,False
344,Bob found at the Mall on Tuesday. Who was at the Mall?,Bob,Bob,1,0.0,pre_replay,False
345,Carol saw at the Cafe on Thursday. Where was Carol?,the Cafe,the Cafe,1,0.0,pre_replay,False
346,Dave helped at the Library on Thursday. When was Dave at the Library?,Thursday,Thursday,1,0.0,pre_replay,False
347,Alice helped at the Park on Wednesday. When was Alice at the Park?,Wednesday,Wednesday,1,0.0,pre_replay,False
348,Alice saw at the Library on Thursday. What did Alice do?,saw,saw,1,0.0,pre_replay,False
349,Bob met at the Library on Wednesday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay,False
350,Carol found at the Park on Thursday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay,False
351,Dave met at the Library on Thursday. Where was Dave?,the Library,the Library,1,0.0,pre_replay,False
352,Bob helped at the Park on Wednesday. When was Bob at the Park?,Wednesday,Wednesday,1,0.0,pre_replay,False
353,Bob met at the Mall on Tuesday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay,False
354,Bob found at the Mall on Monday. When was Bob at the Mall?,Monday,Monday,1,0.0,pre_replay,False
355,Dave helped at the Park on Tuesday. What did Dave do?,helped,helped,1,0.0,pre_replay,False
356,Carol saw at the Library on Tuesday. Where was Carol?,the Library,the Library,1,0.0,pre_replay,False
357,Dave saw at the Cafe on Wednesday. Who was at the Cafe?,Dave,Dave,1,0.0,pre_replay,False
358,Alice helped at the Mall on Tuesday. Who was at the Mall?,Alice,Alice,1,0.0,pre_replay,False
359,Bob found at the Park on Monday. When was Bob at the Park?,Monday,Monday,1,0.0,pre_replay,False
360,Carol helped at the Library on Tuesday. Who was at the Library?,Carol,Carol,1,0.0,pre_replay,False
361,Carol saw at the Park on Wednesday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay,False
362,Carol helped at the Library on Tuesday. Where was Carol?,the Library,the Library,1,0.0,pre_replay,False
363,Carol saw at the Library on Thursday. Who was at the Library?,Carol,Carol,1,0.0,pre_replay,False
364,Alice found at the Park on Thursday. Where was Alice?,the Park,the Park,1,0.0,pre_replay,False
365,Bob found at the Cafe on Thursday. What did Bob do?,found,found,1,0.0,pre_replay,False
366,Alice saw at the Park on Wednesday. Who was at the Park?,Alice,Alice,1,0.0,pre_replay,False
367,Carol helped at the Mall on Wednesday. When was Carol at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay,False
368,Bob helped at the Cafe on Tuesday. When was Bob at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay,False
369,Carol found at the Library on Tuesday. When was Carol at the Library?,Tuesday,Tuesday,1,0.0,pre_replay,False
370,Alice met at the Mall on Wednesday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay,False
371,Dave saw at the Park on Tuesday. When was Dave at the Park?,Tuesday,Tuesday,1,0.0,pre_replay,False
372,Alice found at the Mall on Tuesday. When was Alice at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay,False
373,Bob found at the Library on Thursday. Where was Bob?,the Library,the Library,1,0.0,pre_replay,False
374,Carol found at the Mall on Tuesday. When was Carol at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay,False
375,Alice saw at the Cafe on Tuesday. When was Alice at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay,False
376,Alice helped at the Park on Wednesday. What did Alice do?,helped,helped,1,0.0,pre_replay,False
377,Bob helped at the Mall on Tuesday. When was Bob at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay,False
378,Carol met at the Mall on Thursday. What did Carol do?,met,met,1,0.0,pre_replay,False
379,Bob saw at the Library on Wednesday. Where was Bob?,the Library,the Library,1,0.0,pre_replay,False
380,Bob found at the Cafe on Monday. Who was at the Cafe?,Bob,Bob,1,0.0,pre_replay,False
381,Dave saw at the Cafe on Thursday. What did Dave do?,saw,saw,1,0.0,pre_replay,False
382,Bob found at the Mall on Wednesday. When was Bob at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay,False
383,Bob saw at the Cafe on Monday. What did Bob do?,saw,saw,1,0.0,pre_replay,False
384,Bob met at the Library on Tuesday. When was Bob at the Library?,Tuesday,Tuesday,1,0.0,pre_replay,False
385,Dave saw at the Mall on Thursday. Who was at the Mall?,Dave,Dave,1,0.0,pre_replay,False
386,Dave helped at the Library on Monday. Where was Dave?,the Library,the Library,1,0.0,pre_replay,False
387,Dave saw at the Library on Tuesday. Who was at the Library?,Dave,Dave,1,0.0,pre_replay,False
388,Alice met at the Mall on Thursday. Who was at the Mall?,Alice,Alice,1,0.0,pre_replay,False
389,Bob saw at the Park on Tuesday. Where was Bob?,the Park,the Park,1,0.0,pre_replay,False
390,Alice found at the Mall on Tuesday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay,False
391,Carol saw at the Mall on Tuesday. Who was at the Mall?,Carol,Carol,1,0.0,pre_replay,False
392,Bob met at the Park on Thursday. What did Bob do?,met,met,1,0.0,pre_replay,False
393,Bob found at the Cafe on Tuesday. When was Bob at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay,False
394,Bob helped at the Park on Monday. What did Bob do?,helped,helped,1,0.0,pre_replay,False
395,Alice met at the Cafe on Monday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay,False
396,Alice found at the Mall on Monday. What did Alice do?,found,found,1,0.0,pre_replay,False
397,Carol met at the Park on Tuesday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay,False
398,Alice met at the Library on Wednesday. When was Alice at the Library?,Wednesday,Wednesday,1,0.0,pre_replay,False
399,Bob found at the Park on Tuesday. Who was at the Park?,Bob,Bob,1,0.0,pre_replay,False
400,Dave found at the Library on Monday. What did Dave do?,found,found,1,0.0,pre_replay,False
401,Dave met at the Library on Wednesday. Where was Dave?,the Library,the Library,1,0.0,pre_replay,False
402,Dave met at the Park on Monday. When was Dave at the Park?,Monday,Monday,1,0.0,pre_replay,False
403,Bob saw at the Park on Wednesday. Who was at the Park?,Bob,Bob,1,0.0,pre_replay,False
404,Bob met at the Park on Tuesday. What did Bob do?,met,met,1,0.0,pre_replay,False
405,Alice found at the Park on Wednesday. Where was Alice?,the Park,the Park,1,0.0,pre_replay,False
406,Bob saw at the Mall on Wednesday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay,False
407,Dave helped at the Park on Tuesday. Who was at the Park?,Dave,Dave,1,0.0,pre_replay,False
408,Carol saw at the Park on Tuesday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay,False
409,Bob met at the Mall on Monday. What did Bob do?,met,met,1,0.0,pre_replay,False
410,Bob helped at the Mall on Tuesday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay,False
411,Bob met at the Cafe on Monday. Who was at the Cafe?,Bob,Bob,1,0.0,pre_replay,False
412,Bob found at the Library on Wednesday. What did Bob do?,found,found,1,0.0,pre_replay,False
413,Alice saw at the Library on Tuesday. Where was Alice?,the Library,the Library,1,0.0,pre_replay,False
414,Bob helped at the Library on Thursday. What did Bob do?,helped,helped,1,0.0,pre_replay,False
415,Alice found at the Cafe on Tuesday. When was Alice at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay,False
416,Alice found at the Mall on Monday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay,False
417,Dave helped at the Cafe on Thursday. What did Dave do?,helped,helped,1,0.0,pre_replay,False
418,Dave saw at the Library on Tuesday. When was Dave at the Library?,Tuesday,Tuesday,1,0.0,pre_replay,False
419,Bob found at the Mall on Monday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay,False
420,Dave saw at the Library on Wednesday. When was Dave at the Library?,Wednesday,Wednesday,1,0.0,pre_replay,False
421,Alice helped at the Mall on Wednesday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay,False
422,Bob met at the Cafe on Monday. Where was Bob?,the Cafe,the Cafe,1,0.0,pre_replay,False
423,Dave found at the Mall on Monday. Who was at the Mall?,Dave,Dave,1,0.0,pre_replay,False
424,Alice helped at the Mall on Thursday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay,False
425,Dave saw at the Mall on Thursday. When was Dave at the Mall?,Thursday,Thursday,1,0.0,pre_replay,False
426,Dave found at the Park on Wednesday. When was Dave at the Park?,Wednesday,Wednesday,1,0.0,pre_replay,False
427,Bob met at the Park on Thursday. Where was Bob?,the Park,the Park,1,0.0,pre_replay,False
428,Alice saw at the Park on Tuesday. What did Alice do?,saw,saw,1,0.0,pre_replay,False
429,Bob saw at the Mall on Wednesday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay,False
430,Dave helped at the Mall on Monday. Where was Dave?,the Mall,the Mall,1,0.0,pre_replay,False
431,Alice found at the Cafe on Thursday. When was Alice at the Cafe?,Thursday,Thursday,1,0.0,pre_replay,False
432,Alice met at the Mall on Monday. When was Alice at the Mall?,Monday,Monday,1,0.0,pre_replay,False
433,Bob found at the Cafe on Thursday. Where was Bob?,the Cafe,the Cafe,1,0.0,pre_replay,False
434,Alice found at the Library on Tuesday. When was Alice at the Library?,Tuesday,Tuesday,1,0.0,pre_replay,False
435,Bob met at the Cafe on Tuesday. When was Bob at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay,False
436,Bob helped at the Mall on Wednesday. When was Bob at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay,False
437,Alice helped at the Park on Wednesday. When was Alice at the Park?,Wednesday,Wednesday,1,0.0,pre_replay,False
438,Dave found at the Library on Wednesday. Who was at the Library?,Dave,Dave,1,0.0,pre_replay,False
439,Dave met at the Cafe on Wednesday. Who was at the Cafe?,Dave,Dave,1,0.0,pre_replay,False
440,Dave helped at the Library on Wednesday. Who was at the Library?,Dave,Dave,1,0.0,pre_replay,False
441,Carol helped at the Library on Wednesday. When was Carol at the Library?,Wednesday,Wednesday,1,0.0,pre_replay,False
442,Bob found at the Park on Tuesday. Where was Bob?,the Park,the Park,1,0.0,pre_replay,False
443,Alice saw at the Library on Wednesday. Who was at the Library?,Alice,Alice,1,0.0,pre_replay,False
444,Carol met at the Park on Wednesday. Where was Carol?,the Park,the Park,1,0.0,pre_replay,False
445,Bob saw at the Park on Wednesday. When was Bob at the Park?,Wednesday,Wednesday,1,0.0,pre_replay,False
446,Alice helped at the Library on Tuesday. What did Alice do?,helped,helped,1,0.0,pre_replay,False
447,Bob found at the Library on Tuesday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay,False
448,Carol saw at the Mall on Wednesday. When was Carol at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay,False
449,Bob helped at the Cafe on Tuesday. Where was Bob?,the Cafe,the Cafe,1,0.0,pre_replay,False
450,Alice met at the Cafe on Wednesday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay,False
451,Bob met at the Park on Wednesday. Who was at the Park?,Bob,Bob,1,0.0,pre_replay,False
452,Alice met at the Cafe on Monday. Where was Alice?,the Cafe,the Cafe,1,0.0,pre_replay,False
453,Alice helped at the Park on Tuesday. Where was Alice?,the Park,the Park,1,0.0,pre_replay,False
454,Alice found at the Cafe on Thursday. When was Alice at the Cafe?,Thursday,Thursday,1,0.0,pre_replay,False
455,Carol met at the Library on Tuesday. Where was Carol?,the Library,the Library,1,0.0,pre_replay,False
456,Carol found at the Park on Tuesday. When was Carol at the Park?,Tuesday,Tuesday,1,0.0,pre_replay,False
457,Carol met at the Library on Tuesday. What did Carol do?,met,met,1,0.0,pre_replay,False
458,Carol found at the Mall on Tuesday. When was Carol at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay,False
459,Carol helped at the Cafe on Tuesday. Who was at the Cafe?,Carol,Carol,1,0.0,pre_replay,False
460,Bob helped at the Cafe on Tuesday. Where was Bob?,the Cafe,the Cafe,1,0.0,pre_replay,False
461,Bob helped at the Mall on Wednesday. Who was at the Mall?,Bob,Bob,1,0.0,pre_replay,False
462,Dave helped at the Mall on Tuesday. Where was Dave?,the Mall,the Mall,1,0.0,pre_replay,False
463,Bob found at the Mall on Tuesday. What did Bob do?,found,found,1,0.0,pre_replay,False
464,Dave saw at the Park on Wednesday. When was Dave at the Park?,Wednesday,Wednesday,1,0.0,pre_replay,False
465,Bob found at the Cafe on Thursday. Where was Bob?,the Cafe,the Cafe,1,0.0,pre_replay,False
466,Dave saw at the Cafe on Wednesday. When was Dave at the Cafe?,Wednesday,Wednesday,1,0.0,pre_replay,False
467,Dave saw at the Park on Monday. When was Dave at the Park?,Monday,Monday,1,0.0,pre_replay,False
468,Carol helped at the Cafe on Wednesday. Where was Carol?,the Cafe,the Cafe,1,0.0,pre_replay,False
469,Alice found at the Library on Thursday. Where was Alice?,the Library,the Library,1,0.0,pre_replay,False
470,Bob saw at the Park on Wednesday. Who was at the Park?,Bob,Bob,1,0.0,pre_replay,False
471,Alice found at the Cafe on Wednesday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay,False
472,Bob met at the Cafe on Thursday. When was Bob at the Cafe?,Thursday,Thursday,1,0.0,pre_replay,False
473,Dave helped at the Park on Thursday. Where was Dave?,the Park,the Park,1,0.0,pre_replay,False
474,Alice helped at the Mall on Thursday. When was Alice at the Mall?,Thursday,Thursday,1,0.0,pre_replay,False
475,Alice met at the Library on Thursday. Where was Alice?,the Library,the Library,1,0.0,pre_replay,False
476,Dave met at the Mall on Monday. What did Dave do?,met,met,1,0.0,pre_replay,False
477,Carol found at the Cafe on Monday. Who was at the Cafe?,Carol,Carol,1,0.0,pre_replay,False
478,Carol found at the Park on Monday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay,False
479,Bob helped at the Mall on Monday. Who was at the Mall?,Bob,Bob,1,0.0,pre_replay,False
480,Carol helped at the Library on Monday. Who was at the Library?,Carol,Carol,1,0.0,pre_replay,False
481,Alice saw at the Mall on Thursday. What did Alice do?,saw,saw,1,0.0,pre_replay,False
482,Dave helped at the Park on Tuesday. What did Dave do?,helped,helped,1,0.0,pre_replay,False
483,Alice found at the Library on Monday. Where was Alice?,the Library,the Library,1,0.0,pre_replay,False
484,Dave saw at the Library on Monday. Who was at the Library?,Dave,Dave,1,0.0,pre_replay,False
485,Bob found at the Park on Thursday. Where was Bob?,the Park,the Park,1,0.0,pre_replay,False
486,Dave saw at the Mall on Thursday. Where was Dave?,the Mall,the Mall,1,0.0,pre_replay,False
487,Carol met at the Park on Thursday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay,False
488,Dave saw at the Park on Monday. When was Dave at the Park?,Monday,Monday,1,0.0,pre_replay,False
489,Carol saw at the Park on Monday. When was Carol at the Park?,Monday,Monday,1,0.0,pre_replay,False
490,Dave helped at the Library on Tuesday. What did Dave do?,helped,helped,1,0.0,pre_replay,False
491,Bob saw at the Mall on Wednesday. Who was at the Mall?,Bob,Bob,1,0.0,pre_replay,False
492,Bob helped at the Cafe on Wednesday. What did Bob do?,helped,helped,1,0.0,pre_replay,False
493,Bob helped at the Mall on Wednesday. When was Bob at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay,False
494,Bob saw at the Library on Monday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay,False
495,Bob saw at the Library on Monday. Where was Bob?,the Library,the Library,1,0.0,pre_replay,False
496,Bob found at the Park on Thursday. Where was Bob?,the Park,the Park,1,0.0,pre_replay,False
497,Carol saw at the Park on Tuesday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay,False
498,Bob helped at the Mall on Thursday. Who was at the Mall?,Bob,Bob,1,0.0,pre_replay,False
499,Bob helped at the Park on Monday. Where was Bob?,the Park,the Park,1,0.0,pre_replay,False
500,Carol helped at the Cafe on Wednesday. When was Carol at the Cafe?,Wednesday,Wednesday,1,0.0,pre_replay,False
501,Dave helped at the Park on Thursday. Who was at the Park?,Dave,Dave,1,0.0,pre_replay,False
502,Alice helped at the Park on Thursday. Where was Alice?,the Park,the Park,1,0.0,pre_replay,False
503,Alice met at the Library on Thursday. When was Alice at the Library?,Thursday,Thursday,1,0.0,pre_replay,False
504,Carol found at the Cafe on Monday. Where was Carol?,the Cafe,the Cafe,1,0.0,pre_replay,False
505,Bob helped at the Cafe on Thursday. When was Bob at the Cafe?,Thursday,Thursday,1,0.0,pre_replay,False
506,Alice met at the Park on Wednesday. Where was Alice?,the Park,the Park,1,0.0,pre_replay,False
507,Bob met at the Park on Wednesday. Who was at the Park?,Bob,Bob,1,0.0,pre_replay,False
508,Carol found at the Cafe on Monday. Where was Carol?,the Cafe,the Cafe,1,0.0,pre_replay,False
509,Carol saw at the Mall on Tuesday. Where was Carol?,the Mall,the Mall,1,0.0,pre_replay,False
510,Alice saw at the Cafe on Tuesday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay,False
511,Bob saw at the Park on Thursday. Where was Bob?,the Park,the Park,1,0.0,pre_replay,False
512,Carol saw at the Cafe on Monday. Where was Carol?,the Cafe,the Cafe,1,0.0,pre_replay,False
513,Dave met at the Library on Monday. Where was Dave?,the Library,the Library,1,0.0,pre_replay,False
514,Dave saw at the Cafe on Monday. Where was Dave?,the Cafe,the Cafe,1,0.0,pre_replay,False
515,Alice saw at the Cafe on Tuesday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay,False
516,Bob helped at the Cafe on Monday. What did Bob do?,helped,helped,1,0.0,pre_replay,False
517,Bob helped at the Mall on Tuesday. What did Bob do?,helped,helped,1,0.0,pre_replay,False
518,Bob found at the Cafe on Monday. What did Bob do?,found,found,1,0.0,pre_replay,False
519,Bob found at the Park on Tuesday. When was Bob at the Park?,Tuesday,Tuesday,1,0.0,pre_replay,False
520,Carol saw at the Library on Thursday. Where was Carol?,the Library,the Library,1,0.0,pre_replay,False
521,Dave met at the Mall on Thursday. Where was Dave?,the Mall,the Mall,1,0.0,pre_replay,False
522,Bob saw at the Mall on Thursday. Who was at the Mall?,Bob,Bob,1,0.0,pre_replay,False
523,Carol met at the Cafe on Tuesday. What did Carol do?,met,met,1,0.0,pre_replay,False
524,Bob found at the Mall on Thursday. What did Bob do?,found,found,1,0.0,pre_replay,False
525,Carol found at the Library on Monday. Where was Carol?,the Library,the Library,1,0.0,pre_replay,False
526,Dave saw at the Library on Thursday. Where was Dave?,the Library,the Library,1,0.0,pre_replay,False
527,Bob found at the Cafe on Thursday. Who was at the Cafe?,Bob,Bob,1,0.0,pre_replay,False
528,Alice found at the Library on Thursday. What did Alice do?,found,found,1,0.0,pre_replay,False
529,Dave saw at the Park on Tuesday. Where was Dave?,the Park,the Park,1,0.0,pre_replay,False
530,Alice found at the Mall on Wednesday. What did Alice do?,found,found,1,0.0,pre_replay,False
531,Bob found at the Mall on Wednesday. When was Bob at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay,False
532,Carol met at the Library on Tuesday. When was Carol at the Library?,Tuesday,Tuesday,1,0.0,pre_replay,False
533,Carol helped at the Library on Monday. When was Carol at the Library?,Monday,Monday,1,0.0,pre_replay,False
534,Bob helped at the Park on Tuesday. When was Bob at the Park?,Tuesday,Tuesday,1,0.0,pre_replay,False
535,Bob helped at the Park on Monday. Where was Bob?,the Park,the Park,1,0.0,pre_replay,False
536,Carol met at the Library on Wednesday. Who was at the Library?,Carol,Carol,1,0.0,pre_replay,False
537,Carol saw at the Mall on Thursday. Who was at the Mall?,Carol,Carol,1,0.0,pre_replay,False
538,Carol found at the Cafe on Thursday. Where was Carol?,the Cafe,the Cafe,1,0.0,pre_replay,False
539,Carol helped at the Cafe on Wednesday. When was Carol at the Cafe?,Wednesday,Wednesday,1,0.0,pre_replay,False
540,Bob saw at the Cafe on Thursday. Where was Bob?,the Cafe,the Cafe,1,0.0,pre_replay,False
541,Carol saw at the Park on Monday. When was Carol at the Park?,Monday,Monday,1,0.0,pre_replay,False
542,Alice helped at the Cafe on Tuesday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay,False
543,Dave helped at the Mall on Wednesday. Who was at the Mall?,Dave,Dave,1,0.0,pre_replay,False
544,Alice saw at the Mall on Thursday. When was Alice at the Mall?,Thursday,Thursday,1,0.0,pre_replay,False
545,Bob found at the Mall on Thursday. What did Bob do?,found,found,1,0.0,pre_replay,False
546,Dave saw at the Cafe on Monday. When was Dave at the Cafe?,Monday,Monday,1,0.0,pre_replay,False
547,Bob saw at the Mall on Tuesday. Who was at the Mall?,Bob,Bob,1,0.0,pre_replay,False
548,Alice met at the Cafe on Tuesday. When was Alice at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay,False
549,Carol helped at the Cafe on Wednesday. Who was at the Cafe?,Carol,Carol,1,0.0,pre_replay,False
550,Dave found at the Park on Wednesday. Who was at the Park?,Dave,Dave,1,0.0,pre_replay,False
551,Dave met at the Mall on Monday. Where was Dave?,the Mall,the Mall,1,0.0,pre_replay,False
552,Carol met at the Mall on Monday. Who was at the Mall?,Carol,Carol,1,0.0,pre_replay,False
553,Alice found at the Cafe on Tuesday. What did Alice do?,found,found,1,0.0,pre_replay,False
554,Bob saw at the Mall on Monday. What did Bob do?,saw,saw,1,0.0,pre_replay,False
555,Carol found at the Cafe on Thursday. Who was at the Cafe?,Carol,Carol,1,0.0,pre_replay,False
556,Carol helped at the Cafe on Wednesday. What did Carol do?,helped,helped,1,0.0,pre_replay,False
557,Dave met at the Park on Wednesday. Who was at the Park?,Dave,Dave,1,0.0,pre_replay,False
558,Alice saw at the Park on Wednesday. Who was at the Park?,Alice,Alice,1,0.0,pre_replay,False
559,Dave met at the Mall on Monday. Who was at the Mall?,Dave,Dave,1,0.0,pre_replay,False
560,Dave found at the Mall on Tuesday. Where was Dave?,the Mall,the Mall,1,0.0,pre_replay,False
561,Carol helped at the Mall on Wednesday. Who was at the Mall?,Carol,Carol,1,0.0,pre_replay,False
562,Carol saw at the Mall on Tuesday. Who was at the Mall?,Carol,Carol,1,0.0,pre_replay,False
563,Bob met at the Mall on Wednesday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay,False
