idx,prompt,answer,pred,correct,latency_ms,flags
237,Bob bought a apple at StoreC. StoreC is in Rome. In which city did Bob buy the apple?,Rome,Rome,1,0.0,pre_replay
238,Bob bought a coin at StoreB. StoreB is in London. In which city did Bob buy the coin?,London,London,1,0.0,pre_replay
239,Carol bought a apple at StoreA. StoreA is in Berlin. In which city did Carol buy the apple?,Berlin,Berlin,1,0.0,pre_replay
240,Bob bought a coin at StoreA. StoreA is in Berlin. In which city did Bob buy the coin?,Berlin,Berlin,1,0.0,pre_replay
241,Bob bought a coin at StoreC. StoreC is in London. In which city did Bob buy the coin?,London,London,1,0.0,pre_replay
242,Dave bought a book at StoreA. StoreA is in Paris. In which city did Dave buy the book?,Paris,Paris,1,0.0,pre_replay
243,Dave bought a ball at StoreC. StoreC is in Berlin. In which city did Dave buy the ball?,Berlin,Berlin,1,0.0,pre_replay
244,Bob bought a ball at StoreA. StoreA is in London. In which city did Bob buy the ball?,London,London,1,0.0,pre_replay
245,Carol bought a apple at StoreC. StoreC is in Rome. In which city did Carol buy the apple?,Rome,Rome,1,0.0,pre_replay
246,Carol bought a ball at StoreB. StoreB is in Rome. In which city did Carol buy the ball?,Rome,Rome,1,0.0,pre_replay
247,Carol bought a ball at StoreA. StoreA is in Rome. In which city did Carol buy the ball?,Rome,Rome,1,0.0,pre_replay
248,Carol bought a ball at StoreB. StoreB is in London. In which city did Carol buy the ball?,London,London,1,0.0,pre_replay
249,Bob bought a coin at StoreA. StoreA is in London. In which city did Bob buy the coin?,London,London,1,0.0,pre_replay
250,Alice bought a apple at StoreA. StoreA is in London. In which city did Alice buy the apple?,London,London,1,0.0,pre_replay
251,Carol bought a ball at StoreB. StoreB is in Rome. In which city did Carol buy the ball?,Rome,Rome,1,0.0,pre_replay
252,Bob bought a apple at StoreB. StoreB is in Paris. In which city did Bob buy the apple?,Paris,Paris,1,0.0,pre_replay
253,Carol bought a ball at StoreB. StoreB is in Berlin. In which city did Carol buy the ball?,Berlin,Berlin,1,0.0,pre_replay
254,Alice bought a ball at StoreA. StoreA is in Paris. In which city did Alice buy the ball?,Paris,Paris,1,0.0,pre_replay
255,Bob bought a ball at StoreB. StoreB is in London. In which city did Bob buy the ball?,London,London,1,0.0,pre_replay
256,Bob bought a ball at StoreB. StoreB is in London. In which city did Bob buy the ball?,London,London,1,0.0,pre_replay
257,Alice bought a book at StoreB. StoreB is in Paris. In which city did Alice buy the book?,Paris,Paris,1,0.0,pre_replay
258,Bob bought a coin at StoreA. StoreA is in Berlin. In which city did Bob buy the coin?,Berlin,Berlin,1,0.0,pre_replay
259,Alice bought a coin at StoreA. StoreA is in Berlin. In which city did Alice buy the coin?,Berlin,Berlin,1,0.0,pre_replay
260,Alice bought a apple at StoreC. StoreC is in Paris. In which city did Alice buy the apple?,Paris,Paris,1,0.0,pre_replay
261,Bob bought a ball at StoreA. StoreA is in London. In which city did Bob buy the ball?,London,London,1,0.0,pre_replay
262,Alice bought a coin at StoreB. StoreB is in London. In which city did Alice buy the coin?,London,London,1,0.0,pre_replay
263,Bob bought a coin at StoreB. StoreB is in Rome. In which city did Bob buy the coin?,Rome,Rome,1,0.0,pre_replay
264,Alice bought a coin at StoreA. StoreA is in Berlin. In which city did Alice buy the coin?,Berlin,Berlin,1,0.0,pre_replay
265,Bob bought a apple at StoreC. StoreC is in Rome. In which city did Bob buy the apple?,Rome,Rome,1,0.0,pre_replay
266,Carol bought a ball at StoreA. StoreA is in Rome. In which city did Carol buy the ball?,Rome,Rome,1,0.0,pre_replay
267,Alice bought a ball at StoreB. StoreB is in Paris. In which city did Alice buy the ball?,Paris,Paris,1,0.0,pre_replay
268,Alice bought a apple at StoreA. StoreA is in Berlin. In which city did Alice buy the apple?,Berlin,Berlin,1,0.0,pre_replay
269,Carol bought a book at StoreB. StoreB is in London. In which city did Carol buy the book?,London,London,1,0.0,pre_replay
270,Dave bought a book at StoreB. StoreB is in Berlin. In which city did Dave buy the book?,Berlin,Berlin,1,0.0,pre_replay
271,Carol bought a apple at StoreB. StoreB is in London. In which city did Carol buy the apple?,London,London,1,0.0,pre_replay
272,Alice bought a book at StoreB. StoreB is in Paris. In which city did Alice buy the book?,Paris,Paris,1,0.0,pre_replay
273,Bob bought a book at StoreB. StoreB is in London. In which city did Bob buy the book?,London,London,1,0.0,pre_replay
274,Bob bought a book at StoreA. StoreA is in Berlin. In which city did Bob buy the book?,Berlin,Berlin,1,0.0,pre_replay
275,Carol bought a ball at StoreC. StoreC is in London. In which city did Carol buy the ball?,London,London,1,0.0,pre_replay
276,Bob bought a apple at StoreA. StoreA is in Paris. In which city did Bob buy the apple?,Paris,Paris,1,0.0,pre_replay
277,Alice bought a apple at StoreA. StoreA is in Paris. In which city did Alice buy the apple?,Paris,Paris,1,0.0,pre_replay
278,Dave bought a book at StoreA. StoreA is in London. In which city did Dave buy the book?,London,London,1,0.0,pre_replay
279,Bob bought a coin at StoreA. StoreA is in Berlin. In which city did Bob buy the coin?,Berlin,Berlin,1,0.0,pre_replay
280,Dave bought a apple at StoreA. StoreA is in London. In which city did Dave buy the apple?,London,London,1,0.0,pre_replay
281,Carol bought a book at StoreC. StoreC is in London. In which city did Carol buy the book?,London,London,1,0.0,pre_replay
282,Carol bought a apple at StoreB. StoreB is in Berlin. In which city did Carol buy the apple?,Berlin,Berlin,1,0.0,pre_replay
283,Bob bought a coin at StoreC. StoreC is in Berlin. In which city did Bob buy the coin?,Berlin,Berlin,1,0.0,pre_replay
284,Dave bought a book at StoreA. StoreA is in Rome. In which city did Dave buy the book?,Rome,Rome,1,0.0,pre_replay
285,Carol bought a book at StoreA. StoreA is in Berlin. In which city did Carol buy the book?,Berlin,Berlin,1,0.0,pre_replay
286,Dave bought a ball at StoreB. StoreB is in London. In which city did Dave buy the ball?,London,London,1,0.0,pre_replay
287,Alice bought a book at StoreA. StoreA is in Berlin. In which city did Alice buy the book?,Berlin,Berlin,1,0.0,pre_replay
288,Bob bought a book at StoreC. StoreC is in Paris. In which city did Bob buy the book?,Paris,Paris,1,0.0,pre_replay
289,Alice bought a ball at StoreA. StoreA is in Berlin. In which city did Alice buy the ball?,Berlin,Berlin,1,0.0,pre_replay
290,Carol bought a apple at StoreC. StoreC is in Paris. In which city did Carol buy the apple?,Paris,Paris,1,0.0,pre_replay
291,Alice bought a apple at StoreA. StoreA is in Rome. In which city did Alice buy the apple?,Rome,Rome,1,0.0,pre_replay
292,Alice bought a book at StoreB. StoreB is in Paris. In which city did Alice buy the book?,Paris,Paris,1,0.0,pre_replay
293,Dave bought a book at StoreB. StoreB is in Rome. In which city did Dave buy the book?,Rome,Rome,1,0.0,pre_replay
294,Carol bought a ball at StoreC. StoreC is in London. In which city did Carol buy the ball?,London,London,1,0.0,pre_replay
295,Bob bought a coin at StoreA. StoreA is in Paris. In which city did Bob buy the coin?,Paris,Paris,1,0.0,pre_replay
296,Dave bought a apple at StoreB. StoreB is in Rome. In which city did Dave buy the apple?,Rome,Rome,1,0.0,pre_replay
297,Bob bought a apple at StoreA. StoreA is in Rome. In which city did Bob buy the apple?,Rome,Rome,1,0.0,pre_replay
298,Alice bought a ball at StoreA. StoreA is in Rome. In which city did Alice buy the ball?,Rome,Rome,1,0.0,pre_replay
299,Bob bought a ball at StoreC. StoreC is in Berlin. In which city did Bob buy the ball?,Berlin,Berlin,1,0.0,pre_replay
300,Dave bought a book at StoreC. StoreC is in London. In which city did Dave buy the book?,London,London,1,0.0,pre_replay
301,Carol bought a apple at StoreB. StoreB is in Paris. In which city did Carol buy the apple?,Paris,Paris,1,0.0,pre_replay
302,Carol bought a ball at StoreA. StoreA is in Paris. In which city did Carol buy the ball?,Paris,Paris,1,0.0,pre_replay
303,Alice bought a book at StoreB. StoreB is in Rome. In which city did Alice buy the book?,Rome,Rome,1,0.0,pre_replay
304,Carol bought a coin at StoreB. StoreB is in Rome. In which city did Carol buy the coin?,Rome,Rome,1,0.0,pre_replay
305,Carol bought a ball at StoreB. StoreB is in London. In which city did Carol buy the ball?,London,London,1,0.0,pre_replay
306,Bob bought a apple at StoreA. StoreA is in Paris. In which city did Bob buy the apple?,Paris,Paris,1,0.0,pre_replay
307,Alice bought a ball at StoreC. StoreC is in Paris. In which city did Alice buy the ball?,Paris,Paris,1,0.0,pre_replay
308,Carol bought a coin at StoreC. StoreC is in Rome. In which city did Carol buy the coin?,Rome,Rome,1,0.0,pre_replay
309,Dave bought a ball at StoreC. StoreC is in London. In which city did Dave buy the ball?,London,London,1,0.0,pre_replay
310,Alice bought a coin at StoreB. StoreB is in Rome. In which city did Alice buy the coin?,Rome,Rome,1,0.0,pre_replay
311,Alice bought a book at StoreB. StoreB is in Berlin. In which city did Alice buy the book?,Berlin,Berlin,1,0.0,pre_replay
312,Dave bought a apple at StoreC. StoreC is in Rome. In which city did Dave buy the apple?,Rome,Rome,1,0.0,pre_replay
313,Alice bought a apple at StoreC. StoreC is in London. In which city did Alice buy the apple?,London,London,1,0.0,pre_replay
314,Dave bought a apple at StoreC. StoreC is in London. In which city did Dave buy the apple?,London,London,1,0.0,pre_replay
315,Bob bought a coin at StoreC. StoreC is in Rome. In which city did Bob buy the coin?,Rome,Rome,1,0.0,pre_replay
316,Bob bought a coin at StoreA. StoreA is in Berlin. In which city did Bob buy the coin?,Berlin,Berlin,1,0.0,pre_replay
317,Dave bought a apple at StoreA. StoreA is in Rome. In which city did Dave buy the apple?,Rome,Rome,1,0.0,pre_replay
318,Carol bought a apple at StoreC. StoreC is in Berlin. In which city did Carol buy the apple?,Berlin,Berlin,1,0.0,pre_replay
319,Bob bought a ball at StoreB. StoreB is in Paris. In which city did Bob buy the ball?,Paris,Paris,1,0.0,pre_replay
320,Bob bought a book at StoreB. StoreB is in Rome. In which city did Bob buy the book?,Rome,Rome,1,0.0,pre_replay
321,Alice bought a apple at StoreB. StoreB is in London. In which city did Alice buy the apple?,London,London,1,0.0,pre_replay
322,Dave bought a apple at StoreB. StoreB is in Paris. In which city did Dave buy the apple?,Paris,Paris,1,0.0,pre_replay
323,Alice bought a coin at StoreC. StoreC is in Berlin. In which city did Alice buy the coin?,Berlin,Berlin,1,0.0,pre_replay
324,Carol bought a ball at StoreA. StoreA is in Paris. In which city did Carol buy the ball?,Paris,Paris,1,0.0,pre_replay
325,Bob bought a book at StoreB. StoreB is in Berlin. In which city did Bob buy the book?,Berlin,Berlin,1,0.0,pre_replay
326,Dave bought a coin at StoreB. StoreB is in Paris. In which city did Dave buy the coin?,Paris,Paris,1,0.0,pre_replay
327,Carol bought a ball at StoreB. StoreB is in Paris. In which city did Carol buy the ball?,Paris,Paris,1,0.0,pre_replay
328,Bob bought a apple at StoreA. StoreA is in Paris. In which city did Bob buy the apple?,Paris,Paris,1,0.0,pre_replay
329,Alice bought a ball at StoreC. StoreC is in Rome. In which city did Alice buy the ball?,Rome,Rome,1,0.0,pre_replay
330,Carol bought a ball at StoreC. StoreC is in Berlin. In which city did Carol buy the ball?,Berlin,Berlin,1,0.0,pre_replay
331,Carol bought a book at StoreB. StoreB is in Rome. In which city did Carol buy the book?,Rome,Rome,1,0.0,pre_replay
332,Alice bought a coin at StoreC. StoreC is in London. In which city did Alice buy the coin?,London,London,1,0.0,pre_replay
333,Alice bought a book at StoreA. StoreA is in Berlin. In which city did Alice buy the book?,Berlin,Berlin,1,0.0,pre_replay
334,Dave bought a book at StoreA. StoreA is in Berlin. In which city did Dave buy the book?,Berlin,Berlin,1,0.0,pre_replay
335,Bob bought a apple at StoreB. StoreB is in Paris. In which city did Bob buy the apple?,Paris,Paris,1,0.0,pre_replay
336,Dave bought a book at StoreC. StoreC is in Berlin. In which city did Dave buy the book?,Berlin,Berlin,1,0.0,pre_replay
337,Carol bought a ball at StoreA. StoreA is in London. In which city did Carol buy the ball?,London,London,1,0.0,pre_replay
338,Dave bought a ball at StoreB. StoreB is in Berlin. In which city did Dave buy the ball?,Berlin,Berlin,1,0.0,pre_replay
339,Dave bought a apple at StoreA. StoreA is in Berlin. In which city did Dave buy the apple?,Berlin,Berlin,1,0.0,pre_replay
340,Dave bought a ball at StoreC. StoreC is in Paris. In which city did Dave buy the ball?,Paris,Paris,1,0.0,pre_replay
341,Alice bought a apple at StoreB. StoreB is in Paris. In which city did Alice buy the apple?,Paris,Paris,1,0.0,pre_replay
342,Bob bought a coin at StoreC. StoreC is in Paris. In which city did Bob buy the coin?,Paris,Paris,1,0.0,pre_replay
343,Carol bought a coin at StoreB. StoreB is in Rome. In which city did Carol buy the coin?,Rome,Rome,1,0.0,pre_replay
344,Bob bought a apple at StoreA. StoreA is in Paris. In which city did Bob buy the apple?,Paris,Paris,1,0.0,pre_replay
345,Bob bought a coin at StoreA. StoreA is in London. In which city did Bob buy the coin?,London,London,1,0.0,pre_replay
346,Alice bought a coin at StoreB. StoreB is in Paris. In which city did Alice buy the coin?,Paris,Paris,1,0.0,pre_replay
347,Dave bought a book at StoreC. StoreC is in Paris. In which city did Dave buy the book?,Paris,Paris,1,0.0,pre_replay
348,Alice bought a coin at StoreB. StoreB is in Paris. In which city did Alice buy the coin?,Paris,Paris,1,0.0,pre_replay
349,Bob bought a ball at StoreC. StoreC is in London. In which city did Bob buy the ball?,London,London,1,0.0,pre_replay
350,Alice bought a ball at StoreC. StoreC is in Berlin. In which city did Alice buy the ball?,Berlin,Berlin,1,0.0,pre_replay
351,Carol bought a book at StoreA. StoreA is in Paris. In which city did Carol buy the book?,Paris,Paris,1,0.0,pre_replay
352,Alice bought a apple at StoreC. StoreC is in London. In which city did Alice buy the apple?,London,London,1,0.0,pre_replay
353,Carol bought a coin at StoreB. StoreB is in London. In which city did Carol buy the coin?,London,London,1,0.0,pre_replay
354,Alice bought a book at StoreA. StoreA is in Rome. In which city did Alice buy the book?,Rome,Rome,1,0.0,pre_replay
355,Bob bought a coin at StoreA. StoreA is in Rome. In which city did Bob buy the coin?,Rome,Rome,1,0.0,pre_replay
356,Bob bought a book at StoreB. StoreB is in Berlin. In which city did Bob buy the book?,Berlin,Berlin,1,0.0,pre_replay
357,Dave bought a coin at StoreC. StoreC is in Paris. In which city did Dave buy the coin?,Paris,Paris,1,0.0,pre_replay
358,Carol bought a coin at StoreC. StoreC is in Berlin. In which city did Carol buy the coin?,Berlin,Berlin,1,0.0,pre_replay
359,Carol bought a book at StoreC. StoreC is in Rome. In which city did Carol buy the book?,Rome,Rome,1,0.0,pre_replay
360,Alice bought a coin at StoreA. StoreA is in Paris. In which city did Alice buy the coin?,Paris,Paris,1,0.0,pre_replay
361,Alice bought a ball at StoreB. StoreB is in Rome. In which city did Alice buy the ball?,Rome,Rome,1,0.0,pre_replay
362,Carol bought a book at StoreB. StoreB is in London. In which city did Carol buy the book?,London,London,1,0.0,pre_replay
363,Bob bought a book at StoreC. StoreC is in Paris. In which city did Bob buy the book?,Paris,Paris,1,0.0,pre_replay
364,Carol bought a book at StoreB. StoreB is in Rome. In which city did Carol buy the book?,Rome,Rome,1,0.0,pre_replay
365,Dave bought a book at StoreB. StoreB is in Rome. In which city did Dave buy the book?,Rome,Rome,1,0.0,pre_replay
366,Alice bought a coin at StoreC. StoreC is in Paris. In which city did Alice buy the coin?,Paris,Paris,1,0.0,pre_replay
367,Bob bought a apple at StoreC. StoreC is in Paris. In which city did Bob buy the apple?,Paris,Paris,1,0.0,pre_replay
368,Dave bought a ball at StoreA. StoreA is in Paris. In which city did Dave buy the ball?,Paris,Paris,1,0.0,pre_replay
369,Dave bought a apple at StoreC. StoreC is in London. In which city did Dave buy the apple?,London,London,1,0.0,pre_replay
370,Bob bought a book at StoreA. StoreA is in Paris. In which city did Bob buy the book?,Paris,Paris,1,0.0,pre_replay
371,Dave bought a book at StoreB. StoreB is in London. In which city did Dave buy the book?,London,London,1,0.0,pre_replay
372,Alice bought a ball at StoreB. StoreB is in Paris. In which city did Alice buy the ball?,Paris,Paris,1,0.0,pre_replay
373,Alice bought a coin at StoreA. StoreA is in Rome. In which city did Alice buy the coin?,Rome,Rome,1,0.0,pre_replay
374,Bob bought a apple at StoreB. StoreB is in London. In which city did Bob buy the apple?,London,London,1,0.0,pre_replay
375,Carol bought a ball at StoreC. StoreC is in Rome. In which city did Carol buy the ball?,Rome,Rome,1,0.0,pre_replay
376,Carol bought a coin at StoreB. StoreB is in Paris. In which city did Carol buy the coin?,Paris,Paris,1,0.0,pre_replay
377,Carol bought a book at StoreB. StoreB is in Berlin. In which city did Carol buy the book?,Berlin,Berlin,1,0.0,pre_replay
378,Bob bought a ball at StoreB. StoreB is in Berlin. In which city did Bob buy the ball?,Berlin,Berlin,1,0.0,pre_replay
379,Carol bought a ball at StoreC. StoreC is in Paris. In which city did Carol buy the ball?,Paris,Paris,1,0.0,pre_replay
380,Carol bought a book at StoreA. StoreA is in London. In which city did Carol buy the book?,London,London,1,0.0,pre_replay
381,Carol bought a book at StoreC. StoreC is in London. In which city did Carol buy the book?,London,London,1,0.0,pre_replay
382,Carol bought a apple at StoreC. StoreC is in Rome. In which city did Carol buy the apple?,Rome,Rome,1,0.0,pre_replay
383,Carol bought a apple at StoreA. StoreA is in London. In which city did Carol buy the apple?,London,London,1,0.0,pre_replay
384,Alice bought a book at StoreA. StoreA is in Rome. In which city did Alice buy the book?,Rome,Rome,1,0.0,pre_replay
385,Carol bought a coin at StoreC. StoreC is in Rome. In which city did Carol buy the coin?,Rome,Rome,1,0.0,pre_replay
386,Bob bought a coin at StoreB. StoreB is in Berlin. In which city did Bob buy the coin?,Berlin,Berlin,1,0.0,pre_replay
387,Dave bought a book at StoreB. StoreB is in London. In which city did Dave buy the book?,London,London,1,0.0,pre_replay
388,Carol bought a book at StoreA. StoreA is in Berlin. In which city did Carol buy the book?,Berlin,Berlin,1,0.0,pre_replay
389,Alice bought a book at StoreB. StoreB is in Paris. In which city did Alice buy the book?,Paris,Paris,1,0.0,pre_replay
390,Dave bought a coin at StoreC. StoreC is in Berlin. In which city did Dave buy the coin?,Berlin,Berlin,1,0.0,pre_replay
391,Carol bought a coin at StoreC. StoreC is in Paris. In which city did Carol buy the coin?,Paris,Paris,1,0.0,pre_replay
392,Dave bought a book at StoreB. StoreB is in Berlin. In which city did Dave buy the book?,Berlin,Berlin,1,0.0,pre_replay
393,Dave bought a coin at StoreB. StoreB is in London. In which city did Dave buy the coin?,London,London,1,0.0,pre_replay
394,Bob bought a apple at StoreC. StoreC is in Berlin. In which city did Bob buy the apple?,Berlin,Berlin,1,0.0,pre_replay
395,Alice bought a book at StoreA. StoreA is in Berlin. In which city did Alice buy the book?,Berlin,Berlin,1,0.0,pre_replay
396,Dave bought a coin at StoreC. StoreC is in Berlin. In which city did Dave buy the coin?,Berlin,Berlin,1,0.0,pre_replay
397,Bob bought a ball at StoreA. StoreA is in Paris. In which city did Bob buy the ball?,Paris,Paris,1,0.0,pre_replay
398,Dave bought a ball at StoreC. StoreC is in Rome. In which city did Dave buy the ball?,Rome,Rome,1,0.0,pre_replay
399,Dave bought a apple at StoreB. StoreB is in Paris. In which city did Dave buy the apple?,Paris,Paris,1,0.0,pre_replay
400,Alice bought a apple at StoreB. StoreB is in Paris. In which city did Alice buy the apple?,Paris,Paris,1,0.0,pre_replay
401,Dave bought a book at StoreA. StoreA is in London. In which city did Dave buy the book?,London,London,1,0.0,pre_replay
402,Alice bought a coin at StoreC. StoreC is in Berlin. In which city did Alice buy the coin?,Berlin,Berlin,1,0.0,pre_replay
403,Dave bought a coin at StoreA. StoreA is in London. In which city did Dave buy the coin?,London,London,1,0.0,pre_replay
404,Bob bought a book at StoreA. StoreA is in Paris. In which city did Bob buy the book?,Paris,Paris,1,0.0,pre_replay
405,Dave bought a coin at StoreA. StoreA is in London. In which city did Dave buy the coin?,London,London,1,0.0,pre_replay
406,Dave bought a apple at StoreB. StoreB is in Rome. In which city did Dave buy the apple?,Rome,Rome,1,0.0,pre_replay
407,Alice bought a book at StoreB. StoreB is in Paris. In which city did Alice buy the book?,Paris,Paris,1,0.0,pre_replay
408,Alice bought a apple at StoreB. StoreB is in London. In which city did Alice buy the apple?,London,London,1,0.0,pre_replay
409,Carol bought a apple at StoreA. StoreA is in Paris. In which city did Carol buy the apple?,Paris,Paris,1,0.0,pre_replay
410,Dave bought a book at StoreA. StoreA is in Paris. In which city did Dave buy the book?,Paris,Paris,1,0.0,pre_replay
411,Dave bought a book at StoreC. StoreC is in Rome. In which city did Dave buy the book?,Rome,Rome,1,0.0,pre_replay
412,Dave bought a apple at StoreC. StoreC is in London. In which city did Dave buy the apple?,London,London,1,0.0,pre_replay
413,Alice bought a coin at StoreA. StoreA is in Rome. In which city did Alice buy the coin?,Rome,Rome,1,0.0,pre_replay
414,Bob bought a apple at StoreB. StoreB is in Rome. In which city did Bob buy the apple?,Rome,Rome,1,0.0,pre_replay
415,Alice bought a ball at StoreC. StoreC is in London. In which city did Alice buy the ball?,London,London,1,0.0,pre_replay
416,Bob bought a apple at StoreB. StoreB is in London. In which city did Bob buy the apple?,London,London,1,0.0,pre_replay
417,Dave bought a book at StoreA. StoreA is in Paris. In which city did Dave buy the book?,Paris,Paris,1,0.0,pre_replay
418,Dave bought a book at StoreA. StoreA is in Rome. In which city did Dave buy the book?,Rome,Rome,1,0.0,pre_replay
419,Dave bought a ball at StoreC. StoreC is in Paris. In which city did Dave buy the ball?,Paris,Paris,1,0.0,pre_replay
420,Alice bought a book at StoreC. StoreC is in Paris. In which city did Alice buy the book?,Paris,Paris,1,0.0,pre_replay
421,Dave bought a coin at StoreC. StoreC is in Paris. In which city did Dave buy the coin?,Paris,Paris,1,0.0,pre_replay
422,Bob bought a coin at StoreB. StoreB is in Paris. In which city did Bob buy the coin?,Paris,Paris,1,0.0,pre_replay
423,Dave bought a book at StoreA. StoreA is in Berlin. In which city did Dave buy the book?,Berlin,Berlin,1,0.0,pre_replay
424,Carol bought a apple at StoreC. StoreC is in London. In which city did Carol buy the apple?,London,London,1,0.0,pre_replay
425,Bob bought a book at StoreC. StoreC is in London. In which city did Bob buy the book?,London,London,1,0.0,pre_replay
426,Alice bought a apple at StoreB. StoreB is in London. In which city did Alice buy the apple?,London,London,1,0.0,pre_replay
427,Alice bought a book at StoreB. StoreB is in Rome. In which city did Alice buy the book?,Rome,Rome,1,0.0,pre_replay
428,Carol bought a book at StoreC. StoreC is in London. In which city did Carol buy the book?,London,London,1,0.0,pre_replay
429,Alice bought a ball at StoreC. StoreC is in London. In which city did Alice buy the ball?,London,London,1,0.0,pre_replay
430,Bob bought a book at StoreA. StoreA is in Berlin. In which city did Bob buy the book?,Berlin,Berlin,1,0.0,pre_replay
431,Alice bought a coin at StoreB. StoreB is in Berlin. In which city did Alice buy the coin?,Berlin,Berlin,1,0.0,pre_replay
432,Dave bought a apple at StoreC. StoreC is in Paris. In which city did Dave buy the apple?,Paris,Paris,1,0.0,pre_replay
433,Alice bought a book at StoreA. StoreA is in London. In which city did Alice buy the book?,London,London,1,0.0,pre_replay
434,Carol bought a book at StoreB. StoreB is in Berlin. In which city did Carol buy the book?,Berlin,Berlin,1,0.0,pre_replay
435,Alice bought a book at StoreB. StoreB is in Berlin. In which city did Alice buy the book?,Berlin,Berlin,1,0.0,pre_replay
436,Alice bought a apple at StoreC. StoreC is in Rome. In which city did Alice buy the apple?,Rome,Rome,1,0.0,pre_replay
437,Bob bought a ball at StoreB. StoreB is in Rome. In which city did Bob buy the ball?,Rome,Rome,1,0.0,pre_replay
438,Alice bought a book at StoreB. StoreB is in Paris. In which city did Alice buy the book?,Paris,Paris,1,0.0,pre_replay
439,Carol bought a ball at StoreC. StoreC is in Berlin. In which city did Carol buy the ball?,Berlin,Berlin,1,0.0,pre_replay
440,Carol bought a book at StoreA. StoreA is in Berlin. In which city did Carol buy the book?,Berlin,Berlin,1,0.0,pre_replay
441,Alice bought a book at StoreC. StoreC is in Rome. In which city did Alice buy the book?,Rome,Rome,1,0.0,pre_replay
442,Carol bought a apple at StoreA. StoreA is in Rome. In which city did Carol buy the apple?,Rome,Rome,1,0.0,pre_replay
443,Alice bought a coin at StoreA. StoreA is in Paris. In which city did Alice buy the coin?,Paris,Paris,1,0.0,pre_replay
444,Alice bought a ball at StoreA. StoreA is in London. In which city did Alice buy the ball?,London,London,1,0.0,pre_replay
445,Carol bought a ball at StoreA. StoreA is in Berlin. In which city did Carol buy the ball?,Berlin,Berlin,1,0.0,pre_replay
446,Bob bought a coin at StoreC. StoreC is in Rome. In which city did Bob buy the coin?,Rome,Rome,1,0.0,pre_replay
447,Alice bought a coin at StoreB. StoreB is in Berlin. In which city did Alice buy the coin?,Berlin,Berlin,1,0.0,pre_replay
448,Carol bought a apple at StoreB. StoreB is in London. In which city did Carol buy the apple?,London,London,1,0.0,pre_replay
449,Bob bought a book at StoreA. StoreA is in Rome. In which city did Bob buy the book?,Rome,Rome,1,0.0,pre_replay
450,Alice bought a book at StoreC. StoreC is in Berlin. In which city did Alice buy the book?,Berlin,Berlin,1,0.0,pre_replay
451,Dave bought a apple at StoreA. StoreA is in Berlin. In which city did Dave buy the apple?,Berlin,Berlin,1,0.0,pre_replay
452,Carol bought a coin at StoreB. StoreB is in Rome. In which city did Carol buy the coin?,Rome,Rome,1,0.0,pre_replay
453,Alice bought a coin at StoreB. StoreB is in Berlin. In which city did Alice buy the coin?,Berlin,Berlin,1,0.0,pre_replay
454,Bob bought a book at StoreC. StoreC is in Berlin. In which city did Bob buy the book?,Berlin,Berlin,1,0.0,pre_replay
455,Alice bought a apple at StoreC. StoreC is in Berlin. In which city did Alice buy the apple?,Berlin,Berlin,1,0.0,pre_replay
456,Bob bought a book at StoreC. StoreC is in Paris. In which city did Bob buy the book?,Paris,Paris,1,0.0,pre_replay
457,Alice bought a apple at StoreA. StoreA is in Berlin. In which city did Alice buy the apple?,Berlin,Berlin,1,0.0,pre_replay
458,Bob bought a ball at StoreA. StoreA is in Berlin. In which city did Bob buy the ball?,Berlin,Berlin,1,0.0,pre_replay
459,Carol bought a apple at StoreA. StoreA is in Rome. In which city did Carol buy the apple?,Rome,Rome,1,0.0,pre_replay
460,Bob bought a apple at StoreA. StoreA is in Berlin. In which city did Bob buy the apple?,Berlin,Berlin,1,0.0,pre_replay
461,Alice bought a coin at StoreC. StoreC is in Berlin. In which city did Alice buy the coin?,Berlin,Berlin,1,0.0,pre_replay
462,Carol bought a apple at StoreA. StoreA is in Berlin. In which city did Carol buy the apple?,Berlin,Berlin,1,0.0,pre_replay
463,Dave bought a book at StoreB. StoreB is in Berlin. In which city did Dave buy the book?,Berlin,Berlin,1,0.0,pre_replay
464,Carol bought a ball at StoreA. StoreA is in Paris. In which city did Carol buy the ball?,Paris,Paris,1,0.0,pre_replay
465,Bob bought a coin at StoreA. StoreA is in Paris. In which city did Bob buy the coin?,Paris,Paris,1,0.0,pre_replay
466,Bob bought a coin at StoreC. StoreC is in Paris. In which city did Bob buy the coin?,Paris,Paris,1,0.0,pre_replay
467,Alice bought a apple at StoreB. StoreB is in Paris. In which city did Alice buy the apple?,Paris,Paris,1,0.0,pre_replay
468,Dave bought a apple at StoreC. StoreC is in Rome. In which city did Dave buy the apple?,Rome,Rome,1,0.0,pre_replay
469,Carol bought a coin at StoreB. StoreB is in London. In which city did Carol buy the coin?,London,London,1,0.0,pre_replay
470,Dave bought a book at StoreC. StoreC is in Rome. In which city did Dave buy the book?,Rome,Rome,1,0.0,pre_replay
471,Alice bought a ball at StoreB. StoreB is in Rome. In which city did Alice buy the ball?,Rome,Rome,1,0.0,pre_replay
472,Alice bought a ball at StoreA. StoreA is in London. In which city did Alice buy the ball?,London,London,1,0.0,pre_replay
473,Dave bought a book at StoreA. StoreA is in Rome. In which city did Dave buy the book?,Rome,Rome,1,0.0,pre_replay
474,Alice bought a ball at StoreA. StoreA is in London. In which city did Alice buy the ball?,London,London,1,0.0,pre_replay
