idx,prompt,answer,pred,correct,latency_ms,flags
293,Dave saw at the Library on Wednesday. What did Dave do?,saw,saw,1,0.0,pre_replay
294,Dave found at the Library on Tuesday. Who was at the Library?,Dave,Dave,1,0.0,pre_replay
295,Dave found at the Park on Wednesday. What did Dave do?,found,found,1,0.0,pre_replay
296,Dave saw at the Park on Thursday. What did Dave do?,saw,saw,1,0.0,pre_replay
297,Carol saw at the Park on Thursday. When was Carol at the Park?,Thursday,Thursday,1,0.0,pre_replay
298,Bob helped at the Park on Wednesday. Where was Bob?,the Park,the Park,1,0.0,pre_replay
299,Bob helped at the Mall on Wednesday. What did Bob do?,helped,helped,1,0.0,pre_replay
300,Carol helped at the Park on Wednesday. When was Carol at the Park?,Wednesday,Wednesday,1,0.0,pre_replay
301,Carol saw at the Park on Wednesday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay
302,Bob found at the Library on Tuesday. What did Bob do?,found,found,1,0.0,pre_replay
303,Bob saw at the Library on Wednesday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay
304,Bob helped at the Mall on Thursday. What did Bob do?,helped,helped,1,0.0,pre_replay
305,Carol helped at the Park on Wednesday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay
306,Alice helped at the Mall on Monday. Who was at the Mall?,Alice,Alice,1,0.0,pre_replay
307,Carol helped at the Cafe on Wednesday. What did Carol do?,helped,helped,1,0.0,pre_replay
308,Carol saw at the Cafe on Wednesday. What did Carol do?,saw,saw,1,0.0,pre_replay
309,Bob helped at the Cafe on Wednesday. When was Bob at the Cafe?,Wednesday,Wednesday,1,0.0,pre_replay
310,Carol found at the Mall on Wednesday. When was Carol at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay
311,Bob helped at the Cafe on Monday. When was Bob at the Cafe?,Monday,Monday,1,0.0,pre_replay
312,Dave helped at the Mall on Tuesday. Where was Dave?,the Mall,the Mall,1,0.0,pre_replay
313,Alice saw at the Library on Monday. Who was at the Library?,Alice,Alice,1,0.0,pre_replay
314,Carol saw at the Cafe on Wednesday. What did Carol do?,saw,saw,1,0.0,pre_replay
315,Alice met at the Cafe on Thursday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay
316,Alice met at the Library on Monday. What did Alice do?,met,met,1,0.0,pre_replay
317,Alice saw at the Cafe on Tuesday. What did Alice do?,saw,saw,1,0.0,pre_replay
318,Dave helped at the Library on Monday. Where was Dave?,the Library,the Library,1,0.0,pre_replay
319,Carol found at the Cafe on Thursday. What did Carol do?,found,found,1,0.0,pre_replay
320,Carol met at the Park on Thursday. When was Carol at the Park?,Thursday,Thursday,1,0.0,pre_replay
321,Bob found at the Cafe on Monday. When was Bob at the Cafe?,Monday,Monday,1,0.0,pre_replay
322,Dave met at the Cafe on Wednesday. When was Dave at the Cafe?,Wednesday,Wednesday,1,0.0,pre_replay
323,Carol found at the Library on Monday. What did Carol do?,found,found,1,0.0,pre_replay
324,Dave met at the Cafe on Wednesday. When was Dave at the Cafe?,Wednesday,Wednesday,1,0.0,pre_replay
325,Bob met at the Mall on Thursday. When was Bob at the Mall?,Thursday,Thursday,1,0.0,pre_replay
326,Alice saw at the Library on Thursday. What did Alice do?,saw,saw,1,0.0,pre_replay
327,Dave helped at the Library on Tuesday. Where was Dave?,the Library,the Library,1,0.0,pre_replay
328,Dave found at the Library on Monday. What did Dave do?,found,found,1,0.0,pre_replay
329,Dave met at the Park on Wednesday. When was Dave at the Park?,Wednesday,Wednesday,1,0.0,pre_replay
330,Carol found at the Park on Monday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay
331,Alice met at the Mall on Thursday. Who was at the Mall?,Alice,Alice,1,0.0,pre_replay
332,Dave saw at the Cafe on Tuesday. Who was at the Cafe?,Dave,Dave,1,0.0,pre_replay
333,Alice saw at the Mall on Monday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay
334,Bob met at the Mall on Monday. Who was at the Mall?,Bob,Bob,1,0.0,pre_replay
335,Alice saw at the Library on Monday. Where was Alice?,the Library,the Library,1,0.0,pre_replay
336,Carol helped at the Park on Tuesday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay
337,Bob helped at the Park on Thursday. Who was at the Park?,Bob,Bob,1,0.0,pre_replay
338,Alice found at the Cafe on Wednesday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay
339,Dave found at the Park on Thursday. What did Dave do?,found,found,1,0.0,pre_replay
340,Bob helped at the Cafe on Thursday. When was Bob at the Cafe?,Thursday,Thursday,1,0.0,pre_replay
341,Dave met at the Library on Thursday. Who was at the Library?,Dave,Dave,1,0.0,pre_replay
342,Dave found at the Library on Wednesday. Where was Dave?,the Library,the Library,1,0.0,pre_replay
343,Bob found at the Mall on Monday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay
344,Alice saw at the Park on Wednesday. When was Alice at the Park?,Wednesday,Wednesday,1,0.0,pre_replay
345,Alice met at the Cafe on Tuesday. What did Alice do?,met,met,1,0.0,pre_replay
346,Alice saw at the Cafe on Thursday. What did Alice do?,saw,saw,1,0.0,pre_replay
347,Carol found at the Mall on Wednesday. When was Carol at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay
348,Bob found at the Mall on Wednesday. Who was at the Mall?,Bob,Bob,1,0.0,pre_replay
349,Carol found at the Park on Wednesday. Where was Carol?,the Park,the Park,1,0.0,pre_replay
350,Carol saw at the Park on Monday. When was Carol at the Park?,Monday,Monday,1,0.0,pre_replay
351,Dave met at the Park on Wednesday. What did Dave do?,met,met,1,0.0,pre_replay
352,Dave found at the Mall on Thursday. What did Dave do?,found,found,1,0.0,pre_replay
353,Carol saw at the Mall on Monday. Who was at the Mall?,Carol,Carol,1,0.0,pre_replay
354,Bob met at the Library on Wednesday. What did Bob do?,met,met,1,0.0,pre_replay
355,Alice found at the Cafe on Thursday. When was Alice at the Cafe?,Thursday,Thursday,1,0.0,pre_replay
356,Alice helped at the Mall on Wednesday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay
357,Alice found at the Park on Monday. Who was at the Park?,Alice,Alice,1,0.0,pre_replay
358,Dave found at the Mall on Monday. What did Dave do?,found,found,1,0.0,pre_replay
359,Alice met at the Mall on Monday. When was Alice at the Mall?,Monday,Monday,1,0.0,pre_replay
360,Bob helped at the Cafe on Monday. Where was Bob?,the Cafe,the Cafe,1,0.0,pre_replay
361,Alice met at the Library on Tuesday. When was Alice at the Library?,Tuesday,Tuesday,1,0.0,pre_replay
362,Alice helped at the Library on Tuesday. Where was Alice?,the Library,the Library,1,0.0,pre_replay
363,Alice helped at the Mall on Thursday. When was Alice at the Mall?,Thursday,Thursday,1,0.0,pre_replay
364,Alice saw at the Mall on Wednesday. What did Alice do?,saw,saw,1,0.0,pre_replay
365,Carol found at the Cafe on Thursday. Who was at the Cafe?,Carol,Carol,1,0.0,pre_replay
366,Dave saw at the Park on Thursday. When was Dave at the Park?,Thursday,Thursday,1,0.0,pre_replay
367,Bob met at the Library on Monday. When was Bob at the Library?,Monday,Monday,1,0.0,pre_replay
368,Alice helped at the Mall on Wednesday. What did Alice do?,helped,helped,1,0.0,pre_replay
369,Carol found at the Mall on Monday. What did Carol do?,found,found,1,0.0,pre_replay
370,Dave helped at the Library on Monday. Where was Dave?,the Library,the Library,1,0.0,pre_replay
371,Dave met at the Cafe on Wednesday. What did Dave do?,met,met,1,0.0,pre_replay
372,Alice saw at the Mall on Tuesday. When was Alice at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay
373,Alice found at the Mall on Thursday. When was Alice at the Mall?,Thursday,Thursday,1,0.0,pre_replay
374,Carol helped at the Library on Tuesday. Where was Carol?,the Library,the Library,1,0.0,pre_replay
375,Alice helped at the Library on Thursday. When was Alice at the Library?,Thursday,Thursday,1,0.0,pre_replay
376,Alice met at the Cafe on Tuesday. What did Alice do?,met,met,1,0.0,pre_replay
377,Carol found at the Mall on Thursday. What did Carol do?,found,found,1,0.0,pre_replay
378,Dave found at the Mall on Monday. Where was Dave?,the Mall,the Mall,1,0.0,pre_replay
379,Alice helped at the Park on Wednesday. What did Alice do?,helped,helped,1,0.0,pre_replay
380,Bob saw at the Cafe on Monday. When was Bob at the Cafe?,Monday,Monday,1,0.0,pre_replay
381,Alice helped at the Cafe on Tuesday. When was Alice at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay
382,Bob found at the Park on Tuesday. What did Bob do?,found,found,1,0.0,pre_replay
383,Dave helped at the Cafe on Monday. What did Dave do?,helped,helped,1,0.0,pre_replay
384,Bob helped at the Library on Thursday. What did Bob do?,helped,helped,1,0.0,pre_replay
385,Carol found at the Park on Wednesday. What did Carol do?,found,found,1,0.0,pre_replay
386,Bob helped at the Park on Thursday. Where was Bob?,the Park,the Park,1,0.0,pre_replay
387,Alice found at the Mall on Thursday. Who was at the Mall?,Alice,Alice,1,0.0,pre_replay
388,Alice saw at the Cafe on Wednesday. Where was Alice?,the Cafe,the Cafe,1,0.0,pre_replay
389,Bob helped at the Mall on Monday. When was Bob at the Mall?,Monday,Monday,1,0.0,pre_replay
390,Carol met at the Cafe on Wednesday. What did Carol do?,met,met,1,0.0,pre_replay
391,Dave found at the Park on Monday. When was Dave at the Park?,Monday,Monday,1,0.0,pre_replay
392,Bob saw at the Library on Thursday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay
393,Bob met at the Library on Tuesday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay
394,Bob met at the Library on Tuesday. What did Bob do?,met,met,1,0.0,pre_replay
395,Dave saw at the Park on Monday. Where was Dave?,the Park,the Park,1,0.0,pre_replay
396,Bob found at the Mall on Tuesday. What did Bob do?,found,found,1,0.0,pre_replay
397,Dave helped at the Cafe on Wednesday. Where was Dave?,the Cafe,the Cafe,1,0.0,pre_replay
398,Carol met at the Library on Monday. When was Carol at the Library?,Monday,Monday,1,0.0,pre_replay
399,Dave helped at the Park on Wednesday. What did Dave do?,helped,helped,1,0.0,pre_replay
400,Dave found at the Park on Thursday. What did Dave do?,found,found,1,0.0,pre_replay
401,Bob met at the Mall on Thursday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay
402,Dave met at the Mall on Tuesday. Who was at the Mall?,Dave,Dave,1,0.0,pre_replay
403,Alice found at the Mall on Wednesday. Who was at the Mall?,Alice,Alice,1,0.0,pre_replay
404,Alice helped at the Mall on Thursday. When was Alice at the Mall?,Thursday,Thursday,1,0.0,pre_replay
405,Alice found at the Library on Thursday. Where was Alice?,the Library,the Library,1,0.0,pre_replay
406,Bob helped at the Park on Wednesday. Where was Bob?,the Park,the Park,1,0.0,pre_replay
407,Dave found at the Mall on Thursday. What did Dave do?,found,found,1,0.0,pre_replay
408,Alice found at the Cafe on Monday. What did Alice do?,found,found,1,0.0,pre_replay
409,Carol saw at the Mall on Tuesday. What did Carol do?,saw,saw,1,0.0,pre_replay
410,Carol helped at the Cafe on Monday. What did Carol do?,helped,helped,1,0.0,pre_replay
411,Bob saw at the Cafe on Monday. Who was at the Cafe?,Bob,Bob,1,0.0,pre_replay
412,Dave helped at the Mall on Thursday. Where was Dave?,the Mall,the Mall,1,0.0,pre_replay
413,Bob found at the Cafe on Wednesday. When was Bob at the Cafe?,Wednesday,Wednesday,1,0.0,pre_replay
414,Bob helped at the Library on Wednesday. What did Bob do?,helped,helped,1,0.0,pre_replay
415,Carol found at the Mall on Monday. When was Carol at the Mall?,Monday,Monday,1,0.0,pre_replay
416,Carol saw at the Mall on Thursday. Where was Carol?,the Mall,the Mall,1,0.0,pre_replay
417,Bob met at the Mall on Tuesday. Who was at the Mall?,Bob,Bob,1,0.0,pre_replay
418,Bob found at the Cafe on Wednesday. What did Bob do?,found,found,1,0.0,pre_replay
419,Alice helped at the Mall on Wednesday. When was Alice at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay
420,Bob helped at the Park on Thursday. Where was Bob?,the Park,the Park,1,0.0,pre_replay
421,Alice met at the Mall on Monday. What did Alice do?,met,met,1,0.0,pre_replay
422,Alice found at the Mall on Monday. What did Alice do?,found,found,1,0.0,pre_replay
423,Carol met at the Park on Tuesday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay
424,Carol helped at the Park on Monday. Where was Carol?,the Park,the Park,1,0.0,pre_replay
425,Alice met at the Park on Wednesday. Where was Alice?,the Park,the Park,1,0.0,pre_replay
426,Dave saw at the Park on Thursday. When was Dave at the Park?,Thursday,Thursday,1,0.0,pre_replay
427,Carol saw at the Park on Thursday. What did Carol do?,saw,saw,1,0.0,pre_replay
428,Bob met at the Mall on Tuesday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay
429,Carol helped at the Cafe on Tuesday. What did Carol do?,helped,helped,1,0.0,pre_replay
430,Bob helped at the Library on Monday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay
431,Carol saw at the Cafe on Thursday. When was Carol at the Cafe?,Thursday,Thursday,1,0.0,pre_replay
432,Alice helped at the Park on Wednesday. Where was Alice?,the Park,the Park,1,0.0,pre_replay
433,Bob met at the Cafe on Wednesday. Who was at the Cafe?,Bob,Bob,1,0.0,pre_replay
434,Dave helped at the Mall on Wednesday. Who was at the Mall?,Dave,Dave,1,0.0,pre_replay
435,Alice helped at the Mall on Monday. What did Alice do?,helped,helped,1,0.0,pre_replay
436,Bob saw at the Park on Thursday. What did Bob do?,saw,saw,1,0.0,pre_replay
437,Dave helped at the Cafe on Wednesday. What did Dave do?,helped,helped,1,0.0,pre_replay
438,Carol met at the Park on Monday. Where was Carol?,the Park,the Park,1,0.0,pre_replay
439,Alice found at the Park on Monday. When was Alice at the Park?,Monday,Monday,1,0.0,pre_replay
440,Alice met at the Park on Tuesday. What did Alice do?,met,met,1,0.0,pre_replay
441,Dave met at the Cafe on Monday. When was Dave at the Cafe?,Monday,Monday,1,0.0,pre_replay
442,Alice saw at the Park on Thursday. What did Alice do?,saw,saw,1,0.0,pre_replay
443,Alice met at the Mall on Tuesday. What did Alice do?,met,met,1,0.0,pre_replay
444,Alice found at the Library on Thursday. Who was at the Library?,Alice,Alice,1,0.0,pre_replay
445,Alice saw at the Cafe on Thursday. When was Alice at the Cafe?,Thursday,Thursday,1,0.0,pre_replay
446,Bob saw at the Cafe on Wednesday. Where was Bob?,the Cafe,the Cafe,1,0.0,pre_replay
447,Bob met at the Library on Thursday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay
448,Dave met at the Library on Monday. Who was at the Library?,Dave,Dave,1,0.0,pre_replay
449,Carol found at the Mall on Thursday. What did Carol do?,found,found,1,0.0,pre_replay
450,Carol met at the Cafe on Thursday. Where was Carol?,the Cafe,the Cafe,1,0.0,pre_replay
451,Alice helped at the Park on Monday. Where was Alice?,the Park,the Park,1,0.0,pre_replay
452,Bob met at the Park on Thursday. What did Bob do?,met,met,1,0.0,pre_replay
453,Dave saw at the Library on Tuesday. Where was Dave?,the Library,the Library,1,0.0,pre_replay
454,Alice met at the Mall on Thursday. What did Alice do?,met,met,1,0.0,pre_replay
455,Dave helped at the Park on Wednesday. When was Dave at the Park?,Wednesday,Wednesday,1,0.0,pre_replay
456,Carol saw at the Mall on Wednesday. Where was Carol?,the Mall,the Mall,1,0.0,pre_replay
457,Dave helped at the Cafe on Thursday. Where was Dave?,the Cafe,the Cafe,1,0.0,pre_replay
458,Alice found at the Park on Thursday. Who was at the Park?,Alice,Alice,1,0.0,pre_replay
459,Dave met at the Cafe on Thursday. What did Dave do?,met,met,1,0.0,pre_replay
460,Alice met at the Library on Monday. Where was Alice?,the Library,the Library,1,0.0,pre_replay
461,Carol saw at the Library on Thursday. Who was at the Library?,Carol,Carol,1,0.0,pre_replay
462,Carol saw at the Library on Thursday. What did Carol do?,saw,saw,1,0.0,pre_replay
463,Carol found at the Library on Tuesday. Who was at the Library?,Carol,Carol,1,0.0,pre_replay
464,Bob met at the Library on Monday. What did Bob do?,met,met,1,0.0,pre_replay
465,Alice helped at the Library on Thursday. Who was at the Library?,Alice,Alice,1,0.0,pre_replay
466,Bob helped at the Park on Thursday. Where was Bob?,the Park,the Park,1,0.0,pre_replay
467,Bob saw at the Library on Thursday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay
468,Alice saw at the Library on Tuesday. Who was at the Library?,Alice,Alice,1,0.0,pre_replay
469,Alice saw at the Cafe on Wednesday. Where was Alice?,the Cafe,the Cafe,1,0.0,pre_replay
470,Dave saw at the Cafe on Monday. Where was Dave?,the Cafe,the Cafe,1,0.0,pre_replay
471,Bob met at the Library on Wednesday. What did Bob do?,met,met,1,0.0,pre_replay
472,Alice met at the Park on Thursday. What did Alice do?,met,met,1,0.0,pre_replay
473,Carol found at the Cafe on Monday. What did Carol do?,found,found,1,0.0,pre_replay
474,Dave met at the Cafe on Thursday. Where was Dave?,the Cafe,the Cafe,1,0.0,pre_replay
475,Dave found at the Mall on Thursday. What did Dave do?,found,found,1,0.0,pre_replay
476,Bob helped at the Park on Monday. Who was at the Park?,Bob,Bob,1,0.0,pre_replay
477,Carol found at the Library on Monday. Who was at the Library?,Carol,Carol,1,0.0,pre_replay
478,Dave found at the Park on Monday. Who was at the Park?,Dave,Dave,1,0.0,pre_replay
479,Dave helped at the Mall on Tuesday. Who was at the Mall?,Dave,Dave,1,0.0,pre_replay
480,Dave found at the Cafe on Thursday. When was Dave at the Cafe?,Thursday,Thursday,1,0.0,pre_replay
481,Alice helped at the Mall on Monday. When was Alice at the Mall?,Monday,Monday,1,0.0,pre_replay
482,Dave met at the Park on Monday. Where was Dave?,the Park,the Park,1,0.0,pre_replay
483,Alice saw at the Cafe on Monday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay
484,Bob met at the Mall on Tuesday. What did Bob do?,met,met,1,0.0,pre_replay
485,Carol helped at the Library on Monday. Where was Carol?,the Library,the Library,1,0.0,pre_replay
486,Carol saw at the Cafe on Tuesday. Where was Carol?,the Cafe,the Cafe,1,0.0,pre_replay
487,Carol met at the Cafe on Wednesday. What did Carol do?,met,met,1,0.0,pre_replay
488,Alice helped at the Cafe on Thursday. What did Alice do?,helped,helped,1,0.0,pre_replay
489,Dave met at the Library on Wednesday. Who was at the Library?,Dave,Dave,1,0.0,pre_replay
490,Carol helped at the Park on Thursday. Where was Carol?,the Park,the Park,1,0.0,pre_replay
491,Carol met at the Park on Tuesday. Where was Carol?,the Park,the Park,1,0.0,pre_replay
492,Carol saw at the Library on Wednesday. When was Carol at the Library?,Wednesday,Wednesday,1,0.0,pre_replay
493,Bob found at the Cafe on Thursday. When was Bob at the Cafe?,Thursday,Thursday,1,0.0,pre_replay
494,Carol found at the Park on Wednesday. Where was Carol?,the Park,the Park,1,0.0,pre_replay
495,Dave helped at the Park on Wednesday. When was Dave at the Park?,Wednesday,Wednesday,1,0.0,pre_replay
496,Carol met at the Library on Tuesday. What did Carol do?,met,met,1,0.0,pre_replay
497,Alice saw at the Cafe on Thursday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay
498,Alice helped at the Park on Monday. Where was Alice?,the Park,the Park,1,0.0,pre_replay
499,Bob saw at the Mall on Monday. Who was at the Mall?,Bob,Bob,1,0.0,pre_replay
500,Carol saw at the Library on Monday. Where was Carol?,the Library,the Library,1,0.0,pre_replay
501,Bob found at the Mall on Monday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay
502,Carol met at the Library on Thursday. When was Carol at the Library?,Thursday,Thursday,1,0.0,pre_replay
503,Dave found at the Park on Monday. When was Dave at the Park?,Monday,Monday,1,0.0,pre_replay
504,Alice saw at the Mall on Monday. Who was at the Mall?,Alice,Alice,1,0.0,pre_replay
505,Alice found at the Library on Thursday. What did Alice do?,found,found,1,0.0,pre_replay
506,Bob saw at the Park on Monday. Who was at the Park?,Bob,Bob,1,0.0,pre_replay
507,Alice saw at the Mall on Thursday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay
508,Bob met at the Library on Monday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay
509,Bob found at the Mall on Wednesday. What did Bob do?,found,found,1,0.0,pre_replay
510,Carol helped at the Library on Wednesday. What did Carol do?,helped,helped,1,0.0,pre_replay
511,Alice saw at the Mall on Wednesday. What did Alice do?,saw,saw,1,0.0,pre_replay
512,Bob saw at the Park on Tuesday. When was Bob at the Park?,Tuesday,Tuesday,1,0.0,pre_replay
513,Bob helped at the Park on Thursday. What did Bob do?,helped,helped,1,0.0,pre_replay
514,Dave saw at the Mall on Thursday. Who was at the Mall?,Dave,Dave,1,0.0,pre_replay
515,Carol saw at the Mall on Thursday. Where was Carol?,the Mall,the Mall,1,0.0,pre_replay
516,Carol found at the Library on Tuesday. Where was Carol?,the Library,the Library,1,0.0,pre_replay
517,Carol saw at the Cafe on Thursday. When was Carol at the Cafe?,Thursday,Thursday,1,0.0,pre_replay
518,Carol helped at the Cafe on Monday. Where was Carol?,the Cafe,the Cafe,1,0.0,pre_replay
519,Carol found at the Library on Wednesday. When was Carol at the Library?,Wednesday,Wednesday,1,0.0,pre_replay
520,Alice found at the Cafe on Monday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay
521,Bob met at the Cafe on Tuesday. Where was Bob?,the Cafe,the Cafe,1,0.0,pre_replay
522,Carol saw at the Cafe on Wednesday. When was Carol at the Cafe?,Wednesday,Wednesday,1,0.0,pre_replay
523,Carol saw at the Park on Thursday. When was Carol at the Park?,Thursday,Thursday,1,0.0,pre_replay
524,Alice found at the Mall on Thursday. What did Alice do?,found,found,1,0.0,pre_replay
525,Dave met at the Cafe on Tuesday. Where was Dave?,the Cafe,the Cafe,1,0.0,pre_replay
526,Dave helped at the Mall on Wednesday. What did Dave do?,helped,helped,1,0.0,pre_replay
527,Dave helped at the Mall on Tuesday. When was Dave at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay
528,Dave saw at the Park on Tuesday. What did Dave do?,saw,saw,1,0.0,pre_replay
529,Alice helped at the Cafe on Tuesday. Where was Alice?,the Cafe,the Cafe,1,0.0,pre_replay
530,Alice saw at the Mall on Thursday. What did Alice do?,saw,saw,1,0.0,pre_replay
531,Carol found at the Library on Wednesday. Who was at the Library?,Carol,Carol,1,0.0,pre_replay
532,Alice found at the Library on Wednesday. Who was at the Library?,Alice,Alice,1,0.0,pre_replay
533,Dave found at the Park on Wednesday. Where was Dave?,the Park,the Park,1,0.0,pre_replay
534,Bob helped at the Cafe on Monday. Where was Bob?,the Cafe,the Cafe,1,0.0,pre_replay
535,Bob saw at the Mall on Wednesday. When was Bob at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay
536,Alice saw at the Cafe on Monday. When was Alice at the Cafe?,Monday,Monday,1,0.0,pre_replay
537,Dave saw at the Cafe on Thursday. When was Dave at the Cafe?,Thursday,Thursday,1,0.0,pre_replay
538,Carol found at the Library on Tuesday. Who was at the Library?,Carol,Carol,1,0.0,pre_replay
539,Alice helped at the Park on Thursday. Where was Alice?,the Park,the Park,1,0.0,pre_replay
540,Dave saw at the Cafe on Wednesday. What did Dave do?,saw,saw,1,0.0,pre_replay
541,Dave found at the Library on Wednesday. Where was Dave?,the Library,the Library,1,0.0,pre_replay
542,Bob found at the Mall on Wednesday. What did Bob do?,found,found,1,0.0,pre_replay
543,Carol met at the Library on Monday. Where was Carol?,the Library,the Library,1,0.0,pre_replay
544,Bob met at the Mall on Tuesday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay
545,Dave found at the Park on Wednesday. When was Dave at the Park?,Wednesday,Wednesday,1,0.0,pre_replay
546,Dave saw at the Mall on Tuesday. Who was at the Mall?,Dave,Dave,1,0.0,pre_replay
547,Dave helped at the Mall on Wednesday. What did Dave do?,helped,helped,1,0.0,pre_replay
548,Dave found at the Mall on Tuesday. Who was at the Mall?,Dave,Dave,1,0.0,pre_replay
549,Alice met at the Library on Monday. Who was at the Library?,Alice,Alice,1,0.0,pre_replay
550,Dave helped at the Park on Thursday. When was Dave at the Park?,Thursday,Thursday,1,0.0,pre_replay
551,Alice helped at the Park on Thursday. Who was at the Park?,Alice,Alice,1,0.0,pre_replay
552,Alice found at the Cafe on Tuesday. When was Alice at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay
553,Carol helped at the Library on Monday. What did Carol do?,helped,helped,1,0.0,pre_replay
554,Carol met at the Mall on Thursday. When was Carol at the Mall?,Thursday,Thursday,1,0.0,pre_replay
555,Bob found at the Library on Thursday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay
556,Alice helped at the Mall on Monday. When was Alice at the Mall?,Monday,Monday,1,0.0,pre_replay
557,Alice met at the Park on Tuesday. What did Alice do?,met,met,1,0.0,pre_replay
558,Alice found at the Cafe on Tuesday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay
559,Carol helped at the Mall on Monday. Who was at the Mall?,Carol,Carol,1,0.0,pre_replay
560,Bob met at the Mall on Thursday. When was Bob at the Mall?,Thursday,Thursday,1,0.0,pre_replay
561,Alice helped at the Park on Thursday. What did Alice do?,helped,helped,1,0.0,pre_replay
562,Bob saw at the Library on Monday. When was Bob at the Library?,Monday,Monday,1,0.0,pre_replay
563,Alice helped at the Cafe on Monday. Where was Alice?,the Cafe,the Cafe,1,0.0,pre_replay
564,Carol saw at the Park on Tuesday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay
565,Carol found at the Library on Thursday. What did Carol do?,found,found,1,0.0,pre_replay
566,Bob saw at the Library on Monday. When was Bob at the Library?,Monday,Monday,1,0.0,pre_replay
567,Carol helped at the Cafe on Tuesday. When was Carol at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay
568,Dave found at the Cafe on Wednesday. When was Dave at the Cafe?,Wednesday,Wednesday,1,0.0,pre_replay
569,Carol found at the Cafe on Tuesday. When was Carol at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay
570,Dave found at the Library on Thursday. Where was Dave?,the Library,the Library,1,0.0,pre_replay
571,Bob met at the Library on Tuesday. When was Bob at the Library?,Tuesday,Tuesday,1,0.0,pre_replay
572,Bob met at the Library on Tuesday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay
573,Dave helped at the Mall on Monday. Who was at the Mall?,Dave,Dave,1,0.0,pre_replay
574,Bob helped at the Cafe on Tuesday. Who was at the Cafe?,Bob,Bob,1,0.0,pre_replay
575,Dave saw at the Mall on Monday. When was Dave at the Mall?,Monday,Monday,1,0.0,pre_replay
576,Carol met at the Mall on Tuesday. When was Carol at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay
577,Carol helped at the Mall on Thursday. When was Carol at the Mall?,Thursday,Thursday,1,0.0,pre_replay
578,Dave helped at the Cafe on Tuesday. Who was at the Cafe?,Dave,Dave,1,0.0,pre_replay
579,Carol saw at the Mall on Tuesday. Where was Carol?,the Mall,the Mall,1,0.0,pre_replay
580,Dave found at the Mall on Thursday. When was Dave at the Mall?,Thursday,Thursday,1,0.0,pre_replay
581,Alice found at the Mall on Monday. What did Alice do?,found,found,1,0.0,pre_replay
582,Bob found at the Mall on Wednesday. What did Bob do?,found,found,1,0.0,pre_replay
583,Dave saw at the Mall on Tuesday. Where was Dave?,the Mall,the Mall,1,0.0,pre_replay
584,Alice found at the Library on Tuesday. Where was Alice?,the Library,the Library,1,0.0,pre_replay
585,Bob helped at the Mall on Monday. Who was at the Mall?,Bob,Bob,1,0.0,pre_replay
586,Dave helped at the Park on Wednesday. When was Dave at the Park?,Wednesday,Wednesday,1,0.0,pre_replay
587,Carol helped at the Mall on Wednesday. Where was Carol?,the Mall,the Mall,1,0.0,pre_replay
588,Dave saw at the Park on Tuesday. Who was at the Park?,Dave,Dave,1,0.0,pre_replay
589,Bob met at the Mall on Tuesday. When was Bob at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay
590,Alice saw at the Library on Thursday. When was Alice at the Library?,Thursday,Thursday,1,0.0,pre_replay
