idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,memory_hit,retrieval_latency_ms,router_path,topk_keys,distance,justification,context_key,retrieval_requests,writes_count,store_size_before,store_size_after,context_match_rate,success,steps_pred,steps_opt,suboptimality,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.batch_size,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits_at_k,retrieval.episodic.k,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.batch_size,retrieval.relational.hit_rate_at_k,retrieval.relational.hits_at_k,retrieval.relational.k,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.batch_size,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits_at_k,retrieval.spatial.k,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gating.episodic.accepted,gating.episodic.attempts,gating.episodic.skipped,gating.relational.accepted,gating.relational.attempts,gating.relational.skipped,gating.spatial.accepted,gating.spatial.attempts,gating.spatial.skipped
27,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 3) goal (3, 3). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RR,URDRLRDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDRUCUUURDDRCUURDR,0,0,0.0,1,1,0,0,6477.428797999892,0,0.0,,,,,spatial_multi/00028,0,0,0,0,0.0,False,416,2,208.0,1362.5590164554794,1696.7890625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 3) goal (4, 5). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",DD,URDRULRDLLURDLRDDRLRDRCUURUCUDDRCUURUCUDRCUURUCURCDRCUURUCURCRDRCUURUCURCUURCDRCUURUCURCLRDCUURUCURCRRDRCUURUCURCRDRCUURUCURCUURCDRCUURUCURCLRCUURUCURCUURCDRCUURUCURCLRDCUURUCURCRRDRCUURUCURCUURCDRCUURUCURCLRCUURUCURCUURCDRCUURUCURCLRDCUURUCURCRRDRCUURUCURCUURCDRCUURUCURCLRCUURUCURCUURCDRCUURUCURCLRDCUURUCURCRRDRCUURUCURCUURCDRCUURUCURCLRCUURUCURCUURCDRCUURUCURCLRDCUURUCURCRRDRCUURUCURCUURCDRCUURUCURCLRCUURUCURCUURCDRCUURUCURCLRDCUURUCURCRRDRCUURUCURCUURCDRCUURUCUR,0,0,0.0,1,1,0,0,6510.085949001223,0,0.0,,,,,spatial_multi/00029,0,0,0,0,0.0,False,355,2,177.5,1362.5590164554794,1696.7890625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (5, 2) goal (1, 4). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LLDLLD,URDLLRDLLURRDDULRDRCRRDRCRDRRCR,0,0,0.0,1,1,0,0,466.4796059987566,0,0.0,,,,,spatial_multi/00030,0,0,0,0,0.0,False,28,6,4.666666666666667,1362.5590164554794,1696.7890625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (3, 5) goal (4, 4). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RU,RLURDRLLRDRLRDDLLRDRCRRRUULURDDRLRDRCRUCUURRRDRCRRCUDRLRDRCRUCUURRRDRCRRCUDRLRDRCRUCUURRRDRCRRCUDRLRDRCRUCUURRRDRCRRCUDRLRDRCRUCUURRRDRCRRCUDRLRDRCRUCUURRRDRCRRCUDRLRDRCRUCUURRRDRCRRCUDRLRDRCRUCUURRRDRCRRCUDRLRDRCRUCUURRRDRCRRCUDRLRDRCRUCUURRRDRCRRCUDRLRDRCRUCUURRRDRCRRCUDRLRDRCRUCUURRRDRCRRCUDRLRDRCRUCUURRRDRCRRCUDRLRDRCRUCUURRRDRCRRCUDRLRDRCRUCUURRRDRCRRCUDRLRDRCRUCUURRRDRCRRCUDRLRDRCRUCUURRRDRCRRCUDRLRDRCRUCUURRRDRCRRCUDRLRDRCRUCUUR,0,0,0.0,1,1,0,0,6529.7891839982185,0,0.0,,,,,spatial_multi/00031,0,0,0,0,0.0,False,364,2,182.0,1362.5590164554794,1696.7890625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (3, 4) goal (3, 5). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",D,UDRLRDURULRDLLURDRD,0,0,0.0,1,1,0,0,312.26930800039554,0,0.0,,,,,spatial_multi/00032,0,0,0,0,0.0,False,19,1,19.0,1362.5590164554794,1696.7890625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 1) goal (3, 3). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LDD,RLURDRLLRDULRUDDLUDDRCRURURUCRRDRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRC,0,0,0.0,1,1,0,0,6492.893605001882,0,0.0,,,,,spatial_multi/00033,0,0,0,0,0.0,False,269,3,89.66666666666667,1362.5590164554794,1696.7890625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (5, 3) goal (1, 0). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LLLLUUU,URULLDRRLUDDLUDDLRRRDDLLRDULURD,0,0,0.0,1,1,0,0,440.8711990035954,0,0.0,,,,,spatial_multi/00034,0,0,0,0,0.0,False,31,7,4.428571428571429,1362.5590164554794,1696.7890625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 2) goal (0, 0). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LULLLU,RLURDRDDLUULRDLLURRDDRLRRD,0,0,0.0,1,1,0,0,395.3102739978931,0,0.0,,,,,spatial_multi/00035,0,0,0,0,0.0,False,26,6,4.333333333333333,1362.5590164554794,1696.7890625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 1) goal (1, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LLLD,RLURDLRLRDULLRDRDRCUULURRDDRCUURDDLRCUDRLRUDDRCUURDDRUCRDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUURRDDRCUUR,0,0,0.0,1,1,0,0,6480.526532999647,0,0.0,,,,,spatial_multi/00036,0,0,0,0,0.0,False,448,4,112.0,1362.5590164554794,1696.7890625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (5, 3) goal (1, 4). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LLLLD,URDRRDDLUURULLRDRLRDRCRRDDLUURUURDDRUURDRCRRDDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRRDDRCRR,0,0,0.0,1,1,0,0,6460.505162998743,0,0.0,,,,,spatial_multi/00037,0,0,0,0,0.0,False,433,5,86.6,1362.5590164554794,1696.7890625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (3, 4) goal (0, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LLULU,UDRLDRULURDRLRDLLULLURRDDRUDDLUDDRUDDLUDDRUDDLUDDRUDDLURRDDRUDDLUDDRUDDLUDDRUDDLUDDRUDDLURRDDRUDDLUDDRUDDLUDDRUDDLUDDRUDDLURRDDRUDDLUDDRUDDLUDDRUDDLUDDRUDDLURRDDRUDDLUDDRUDDLUDDRUDDLUDDRUDDLURRDDRUDDLUDDRUDDLUDDRUDDLUDDRUDDLURRDDRUDDLUDDRUDDLUDDRUDDLUDDRUDDLURRDDRUDDLUDDRUDDLUDDRUDDLUDDRUDDLURRDDRUDDLUDDRUDDLUDDRUDDLUDDRUDDLURRDDRUDDLUDDRUDDLUDDRUDDLUDDRUDDLURRDDRUDDLUDDRUDDLUDDRUDDLUDDRUDDLURRDDRUDDLUDDRUDDLUDDRUDDLUDDRUDDLURRDDRUDDLUDDRUDDLUDDRUDDLUDDRUDDLURRDDRUDDLUDDRUDDLUDDRUDDLUDDRUDDLURRDDRUDDLUDDRUDD,0,0,0.0,1,1,0,0,6420.783427001879,0,0.0,,,,,spatial_multi/00038,0,0,0,0,0.0,False,513,5,102.6,1362.5590164554794,1696.7890625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (0, 3) goal (5, 3). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRRRR,UDRLRDLLURDRD,0,0,0.0,1,1,0,0,239.13007399823982,0,0.0,,,,,spatial_multi/00039,0,0,0,0,0.0,False,13,5,2.6,1362.5590164554794,1696.7890625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 4) goal (3, 0). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LUUUU,URURLDLDRLLRDRLRUULURRDDRRDDLUUULLDDRRCUUURDDRLRDDRLLRULUDRLRRDDRLRDDRRDDRUUURRRRDDRUURRRDDRLDDRRDRLRUURRRDDRLRUURRRDDRLDDRRDRLRUURRRDDRLRUURRRDDRLDDRRDRLRUURRRDDRLRUURRRDDRLDDRRDRLRUURRRDDRLRUURRRDDRLDDRRDRLRUURRRDDRLRUURRRDDRLDDRRDRLRUURRRDDRLRUURRRDDRLDDRRDRLRUURRRDDRLRUURRRDDRLDDRRDRLRUURRRDDRLRUURRRDDRLDDRRDRLRUURRRDDRLRUURRRDDRLDDRRDRLRUURRRDDRLRUURRRDDRLDDRRDRLRUURRRDDRLRUURRRDDRLDDRRDRLRUURRRDDRLRUURRRDDRLDDRRDRLRUURRRDDRLRUURRRDDRLDDRRDRLRUURRRDDRLRUURRRDDRLDDRRDRLRUURRRDDRLRUURRRDDRLDD,0,0,0.0,1,1,0,0,6443.901356000424,0,0.0,,,,,spatial_multi/00040,0,0,0,0,0.0,False,499,5,99.8,1362.5590164554794,1696.7890625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (0, 0) goal (4, 1). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRRRD,URDRLRDRCUDDLCRRULURDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRUDDRCUDDLCRRU,0,0,0.0,1,1,0,0,6449.168609997287,0,0.0,,,,,spatial_multi/00041,0,0,0,0,0.0,False,367,5,73.4,1362.5590164554794,1696.7890625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 1) goal (5, 0). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRRRU,RLURDLURDLRDDLLURRDRLDDRUULURUDDLRDRLRDLLRDLLRRRDDLUURUDRLRDRLDDRUURRDDLLRRRDDRLDDRLDDLUURUURDDLDDRDRRDDLLRDLLRRRDDRLDDRLDDLUURUURDDLDDRDRRDDLLRDLLRRRDDRLDDRLDDLUURUURDDLDDRDRRDDLLRDLLRRRDDRLDDRLDDLUURUURDDLDDRDRRDDLLRDLLRRRDDRLDDRLDDLUURUURDDLDDRDRRDDLLRDLLRRRDDRLDDRLDDLUURUURDDLDDRDRRDDLLRDLLRRRDDRLDDRLDDLUURUURDDLDDRDRRDDLLRDLLRRRDDRLDDRLDDLUURUURDDLDDRDRRDDLLRDLLRRRDDRLDDRLDDLUURUURDDLDDRDRRDDLLRDLLRRRDDRLDDRLDDLUURUURDDLDDRDRRDDLLRDLLRRRDDRLDDRLDDLUURUURDDLDDRDRRDDLLRDLLRRRDDRLDDRLDDLUURUURDDLDDRDRRDDLLRDLLRRRDDRLDDRLDDLUURUURDDLDDRDRRDDLLRD,0,0,0.0,1,1,0,0,6502.703185000428,0,0.0,,,,,spatial_multi/00042,0,0,0,0,0.0,False,552,5,110.4,1362.5590164554794,1696.7890625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 0) goal (4, 4). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",DDDD,RLURDRULRUDDLUURRDRLRDDRCRCR,0,0,0.0,1,1,0,0,415.76525300115463,0,0.0,,,,,spatial_multi/00043,0,0,0,0,0.0,False,26,4,6.5,1362.5590164554794,1696.7890625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 0) goal (4, 5). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",DDDDD,URULLRDLLURRDDRLRUDDLUULURRDDRUDDRLRDRLUDDRUDDLURRDDRUDDRLRDRLUDDRUDDLURRDDRUDDRLRDRLUDDRUDDLURRDDRUDDRLRDRLUDDRUDDLURRDDRUDDRLRDRLUDDRUDDLURRDDRUDDRLRDRLUDDRUDDLURRDDRUDDRLRDRLUDDRUDDLURRDDRUDDRLRDRLUDDRUDDLURRDDRUDDRLRDRLUDDRUDDLURRDDRUDDRLRDRLUDDRUDDLURRDDRUDDRLRDRLUDDRUDDLURRDDRUDDRLRDRLUDDRUDDLURRDDRUDDRLRDRLUDDRUDDLURRDDRUDDRLRDRLUDDRUDDLURRDDRUDDRLRDRLUDDRUDDLURRDDRUDDRLRDRLUDDRUDDLURRDDRUDDRLRDRLUDDRUDDLURRDDRUDDRLRDRLUDDRUDDLURRDDRUDDRLRDRLUDDRUDDLURRDDRUDDRLRDRLUDDRUDDLURRDDRUDDRLRDRLUDDRUDDLURRDDRUDDRLRDRLUDDRUDDLURRDDRU,0,0,0.0,1,1,0,0,6480.92120399815,0,0.0,,,,,spatial_multi/00044,0,0,0,0,0.0,False,537,5,107.4,1362.5590164554794,1696.7890625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (2, 1) goal (4, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRD,RLRUURDLLDRRDDLLRDRCRRCRRRCR,0,0,0.0,1,1,0,0,407.61304900297546,0,0.0,,,,,spatial_multi/00045,0,0,0,0,0.0,False,25,3,8.333333333333334,1362.5590164554794,1696.7890625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 2) goal (4, 5). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",DRRRDD,URUULRDLLRDRLDRDRCRRCRRCR,0,0,0.0,1,1,0,0,444.0158040015376,0,0.0,,,,,spatial_multi/00046,0,0,0,0,0.0,False,22,6,3.6666666666666665,1362.5590164554794,1696.7890625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (3, 2) goal (5, 1). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRU,URDRULRDLLRDRLRUUULLDDRR,0,0,0.0,1,1,0,0,359.94057100106147,0,0.0,,,,,spatial_multi/00047,0,0,0,0,0.0,False,24,3,8.0,1362.5590164554794,1696.7890625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (0, 3) goal (3, 3). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRR,URDRLRDRCUULURRDDRCRRCRRCR,0,0,0.0,1,1,0,0,439.00216199835995,0,0.0,,,,,spatial_multi/00048,0,0,0,0,0.0,False,22,3,7.333333333333333,1362.5590164554794,1696.7890625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 3) goal (5, 0). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRRRUUU,RLURDRULURDRLRDRLRUDDLUURURRDDL,0,0,0.0,1,1,0,0,461.79724800094846,0,0.0,,,,,spatial_multi/00049,0,0,0,0,0.0,False,31,7,4.428571428571429,1362.5590164554794,1696.7890625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 1) goal (3, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LD,URDLLRDLLRDULLRURRDDULDRDRLRUDDLUURUDLRRDRCRRCRCCRCRRCRCCRCRCCRCRRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRC,0,0,0.0,1,1,0,0,6439.535364999756,0,0.0,,,,,spatial_multi/00050,0,0,0,0,0.0,False,200,2,100.0,1362.5590164554794,1696.7890625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
