idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,memory_hit,retrieval_latency_ms,router_path,topk_keys,distance,justification,context_key,retrieval_requests,writes_count,store_size_before,store_size_after,context_match_rate,success,steps_pred,steps_opt,suboptimality,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.batch_size,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits_at_k,retrieval.episodic.k,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.batch_size,retrieval.relational.hit_rate_at_k,retrieval.relational.hits_at_k,retrieval.relational.k,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.batch_size,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits_at_k,retrieval.spatial.k,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gating.episodic.accepted,gating.episodic.attempts,gating.episodic.skipped,gating.relational.accepted,gating.relational.attempts,gating.relational.skipped,gating.spatial.accepted,gating.spatial.attempts,gating.spatial.skipped
24,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 0) goal (2, 4). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",DDDRD,RLURDLRDLLURRDDRRDRCUULURDDLCUURUCUURCDRCRURCDRCRUCRUURDCRCRUDRCRUCUURCDRCRUDRCRUCUURCDRCRUDRCRUCUURCDRCRUDRCRUCUURCDRCRUDRCRUCUURCDRCRUDRCRUCUURCDRCRUDRCRUCUURCDRCRUDRCRUCUURCDRCRUDRCRUCUURCDRCRUDRCRUCUURCDRCRUDRCRUCUURCDRCRUDRCRUCUURCDRCRUDRCRUCUURCDRCRUDRCRUCUURCDRCRUDRCRUCUURCDRCRUDRCRUCUURCDRCRUDRCRUCUURCDRCRUDRCRUCUURCDRCRUDRCRUCUURCDRCRUDRCRUCUURCDRCRUDRCRUCUURCDRCRUDRCRUCUURCDRCRUDRCRUCUURCDRCRUDRCRUCUURCDRCRUDRCRUCUURCD,0,0,0.0,1,1,0,0,6022.387288001482,0,0.0,,,,,spatial_multi/00025,0,0,0,0,0.0,False,323,5,64.6,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (0, 2) goal (3, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RURRD,URURLRDLLRDRLDDRULUDRUDDRLRDDLUDDRLRUDDRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRUDDRLRU,0,0,0.0,1,1,0,0,6025.996196000051,0,0.0,,,,,spatial_multi/00026,0,0,0,0,0.0,False,515,5,103.0,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 4) goal (2, 4). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LL,URRRDRLRDLLURRDDULRUDDLUURRDRLRDLLURRDDULRUDDLUURRDRLRDLL,0,0,0.0,1,1,0,0,715.8390659969882,0,0.0,,,,,spatial_multi/00027,0,0,0,0,0.0,False,57,2,28.5,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 3) goal (3, 3). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RR,RLRUURDDRDLLDRD,0,0,0.0,1,1,0,0,247.34679399989545,0,0.0,,,,,spatial_multi/00028,0,0,0,0,0.0,False,15,2,7.5,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 3) goal (4, 5). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",DD,RLURDRDDRDLLULURRDDRDRCUURRRUCUURRLRDDRDRCRURRLRDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRCRURRLRDDRC,0,0,0.0,1,1,0,0,6024.925346002419,0,0.0,,,,,spatial_multi/00029,0,0,0,0,0.0,False,461,2,230.5,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (5, 2) goal (1, 4). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LLDLLD,URDRULRDULLRDDLUDDRLRDRCUCCRUCCUCRCUCRCRCUCRCUCRCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUCRCUC,0,0,0.0,1,1,0,0,6143.601760999445,0,0.0,,,,,spatial_multi/00030,0,0,0,0,0.0,False,267,6,44.5,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (3, 5) goal (4, 4). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RU,UDRLRDURRDDLLDRULRUDDLUDDRLRDURRDDLRRDRLRDURRDDLLDRULRUDDLUDDRLRDURRDDLRRDRLR,0,0,0.0,1,1,0,0,1002.4216259989771,0,0.0,,,,,spatial_multi/00031,0,0,0,0,0.0,False,77,2,38.5,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (3, 4) goal (3, 5). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",D,RLRDLLURDRDLURD,0,0,0.0,1,1,0,0,248.32362799861585,0,0.0,,,,,spatial_multi/00032,0,0,0,0,0.0,False,15,1,15.0,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 1) goal (3, 3). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LDD,RLRUURDDDRLLRDRLRUUULLDDR,0,0,0.0,1,1,0,0,375.0799449990154,0,0.0,,,,,spatial_multi/00033,0,0,0,0,0.0,False,25,3,8.333333333333334,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (5, 3) goal (1, 0). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LLLLUUU,URRUDDLUULRDLLRDDRLRDRCRRR,0,0,0.0,1,1,0,0,390.47036999909324,0,0.0,,,,,spatial_multi/00034,0,0,0,0,0.0,False,25,7,3.5714285714285716,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 2) goal (0, 0). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LULLLU,UDRLURDULRDLLDRUDDRUURRDDLUDDRLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCMLRDRCML,0,0,0.0,1,1,0,0,6076.321692002239,0,0.0,,,,,spatial_multi/00035,0,0,0,0,0.0,False,351,6,58.5,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 1) goal (1, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LLLD,RDLLDRDRLURRDDULDRDRLURDDRLRUDDLUDDLRCRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCR,0,0,0.0,1,1,0,0,6138.597189998109,0,0.0,,,,,spatial_multi/00036,0,0,0,0,0.0,False,352,4,88.0,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (5, 3) goal (1, 4). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LLLLD,URDLLRDRLUDDRUURRDDLUDDRUURRDDLUDDRUURRDDLRCRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLRCLCRCLR,0,0,0.0,1,1,0,0,6054.276760001812,0,0.0,,,,,spatial_multi/00037,0,0,0,0,0.0,False,356,5,71.2,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (3, 4) goal (0, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LLULU,URDULRLRDLLRDDULLDRDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRLRUDDURDLRUDRL,0,0,0.0,1,1,0,0,6224.438183999155,0,0.0,,,,,spatial_multi/00038,0,0,0,0,0.0,False,477,5,95.4,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (0, 3) goal (5, 3). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRRRR,URDLLRUDDLUURRDLLURRCRRD,0,0,0.0,1,1,0,0,369.24939600066864,0,0.0,,,,,spatial_multi/00039,0,0,0,0,0.0,False,23,5,4.6,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 4) goal (3, 0). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LUUUU,URUULRDLLURRDDRLRUDDLUULDRD,0,0,0.0,1,1,0,0,454.57505700323964,0,0.0,,,,,spatial_multi/00040,0,0,0,0,0.0,False,27,5,5.4,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (0, 0) goal (4, 1). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRRRD,UDRLDRDURRDDLUULRDRLRDRCUDDRUURRCR,0,0,0.0,1,1,0,0,537.6394140002958,0,0.0,,,,,spatial_multi/00041,0,0,0,0,0.0,False,32,5,6.4,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 1) goal (5, 0). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRRRU,UDRLRDLLURDRD,0,0,0.0,1,1,0,0,244.30531400139444,0,0.0,,,,,spatial_multi/00042,0,0,0,0,0.0,False,13,5,2.6,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 0) goal (4, 4). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",DDDD,URUUULRDLLDDRUULLRDRLRDDRLRRDRLRURRRRRDLLLLLRDRDDRDDDRCRCLCRCLRCCRRCCCRRCCCCCRRRRCRCLRCRCLCRCLRCCRRCCCRRCCCCCRRRRCRCLRCRCLCRCLRCCRRCCCRRCCCCCRRRRCRCLRCRCLCRCLRCCRRCCCRRCCCCCRRRRCRCLRCRCLCRCLRCCRRCCCRRCCCCCRRRRCRCLRCRCLCRCLRCCRRCCCRRCCCCCRRRRCRCLRCRCLCRCLRCCRRCCCRRCCCCCRRRRCRCLRCRCLCRCLRCCRRCCCRRCCCCCRRRRCRCLRCRCLCRCLRCCRRCCCRRCCCCCRRRRCRCLRCRCLCRCLRCCRRCCCRRCCCCCRRRRCRCLRCRCLCRCLRCCRRCCCRRCCCCCRRRRCRCLRCRCLCRCLRCCRRCCCRRCCCCCRRRRCRCLRCRCLCRCLRCCRRCCCRRCCCCCRRRRCRCLRCRCLCRCLRCCRRCCCRRCCCCCRRRRCRCLRCRCLCRCLRCCRR,0,0,0.0,1,1,0,0,6402.913042998989,0,0.0,,,,,spatial_multi/00043,0,0,0,0,0.0,False,285,4,71.25,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 0) goal (4, 5). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",DDDDD,RLRDLLURDRURDDRUULURRDDLUURRDRCUURCDRLRCRRCR,0,0,0.0,1,1,0,0,616.9602099980693,0,0.0,,,,,spatial_multi/00044,0,0,0,0,0.0,False,40,5,8.0,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (2, 1) goal (4, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRD,RLRDLLURDRDRLRDRCUULURRDDRCURRLURRUCUDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRCURRLRUDDRC,0,0,0.0,1,1,0,0,6418.300805999024,0,0.0,,,,,spatial_multi/00045,0,0,0,0,0.0,False,459,3,153.0,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 2) goal (4, 5). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",DRRRDD,RLURLURDLDDR,0,0,0.0,1,1,0,0,190.0628620023781,0,0.0,,,,,spatial_multi/00046,0,0,0,0,0.0,False,12,6,2.0,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (3, 2) goal (5, 1). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRU,URDRULRDLLRDDRLDRDRLRDRCUURURUDLURUCRRRCRRCR,0,0,0.0,1,1,0,0,666.6698039989569,0,0.0,,,,,spatial_multi/00047,0,0,0,0,0.0,False,40,3,13.333333333333334,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (0, 3) goal (3, 3). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRR,URDLLRDRLUURRDDULRDLLURDRDRLRUDDLUURRDUURRLRDRLRDDRLRDRLRRDDLRURDRURRDRLRDRLURRDLLURDRDRLRUDDLUURRDUURRLRDRLRDDRLRDRLRRDDLRURDRURRDRLRDRLURRDLLURDRDRLRUDDLUURRDUURRLRDRLRDDRLRDRLRRDDLRURDRURRDRLRDRLURRDLLURDRDRLRUDDLUURRDUURRLRDRLRDDRLRDRLRRDDLRURDRURRDRLRDRLURRDLLURDRDRLRUDDLUURRDUURRLRDRLRDDRLRDRLRRDDLRURDRURRDRLRDRLURRDLLURDRDRLRUDDLUURRDUURRLRDRLRDDRLRDRLRRDDLRURDRURRDRLRDRLURRDLLURDRDRLRUDDLUURRDUURRLRDRLRDDRLRDRLRRDDLRURDRURRDRLRDRLURRDLLURDRDRLRUDDLUURRDUURRLRDRLRDDRLRDRLRRDDLRURDRURRDRLRDRLUR,0,0,0.0,1,1,0,0,6355.079024000588,0,0.0,,,,,spatial_multi/00048,0,0,0,0,0.0,False,505,3,168.33333333333334,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 3) goal (5, 0). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRRRUUU,RLURLDRURDLDDRULURRDDLUDDRCRRLLRDRLRURDDLCUUCUUULDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUURDDRCRLLRDRLRUUR,0,0,0.0,1,1,0,0,6318.320678001328,0,0.0,,,,,spatial_multi/00049,0,0,0,0,0.0,False,452,7,64.57142857142857,1332.7823028552143,1806.26171875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
